time,year,month,day,hour,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP
2018-03-23 15:00:00,2018.0,3.0,23.0,15.0,323.0,7.5,8.9,1.96,5.88,5.13,352.0,1020.0,4.7,8.2,-1.7
2018-03-23 16:00:00,2018.0,3.0,23.0,16.0,311.0,7.5,9.0,1.69,5.26,5.08,337.0,1019.7,4.8,8.2,-1.7
2018-03-23 17:00:00,2018.0,3.0,23.0,17.0,303.0,7.2,8.4,1.73,10.0,5.08,66.0,1019.2,4.9,8.2,-1.4
2018-03-23 18:00:00,2018.0,3.0,23.0,18.0,296.0,8.3,10.2,1.65,11.43,5.19,60.0,1019.0,5.0,8.2,-1.4
2018-03-23 19:00:00,2018.0,3.0,23.0,19.0,300.0,7.8,9.1,1.55,10.81,4.86,55.0,1018.9,5.3,8.2,-1.9
2018-03-23 21:00:00,2018.0,3.0,23.0,21.0,310.0,6.5,8.1,1.36,10.81,4.97,56.0,1018.9,6.2,8.3,-1.6
2018-03-23 22:00:00,2018.0,3.0,23.0,22.0,315.0,5.2,6.3,1.21,10.81,4.9,62.0,1019.2,6.4,8.2,-1.2
2018-03-23 23:00:00,2018.0,3.0,23.0,23.0,329.0,5.8,7.2,1.16,10.81,4.94,46.0,1019.5,6.8,8.0,-2.0
2018-03-24 00:00:00,2018.0,3.0,24.0,0.0,332.0,5.2,6.1,1.23,10.81,5.48,56.0,1020.2,7.0,7.9,-1.3
2018-03-24 01:00:00,2018.0,3.0,24.0,1.0,328.0,5.7,6.7,1.16,10.81,5.1,64.0,1020.6,7.2,7.8,-0.7
2018-03-24 02:00:00,2018.0,3.0,24.0,2.0,332.0,6.0,7.4,1.15,10.81,4.86,78.0,1020.6,7.3,7.7,-1.2
2018-03-24 03:00:00,2018.0,3.0,24.0,3.0,331.0,7.6,9.2,1.09,10.81,4.54,66.0,1020.6,7.5,7.6,-3.8
2018-03-24 04:00:00,2018.0,3.0,24.0,4.0,337.0,7.6,8.7,1.15,10.81,4.5,56.0,1020.7,7.0,7.6,-2.7
2018-03-24 05:00:00,2018.0,3.0,24.0,5.0,326.0,8.7,10.4,1.18,10.81,4.41,52.0,1021.0,6.7,7.6,-3.8
2018-03-24 06:00:00,2018.0,3.0,24.0,6.0,335.0,9.8,11.4,1.27,10.0,4.34,61.0,1020.9,6.3,7.6,-2.7
2018-03-24 07:00:00,2018.0,3.0,24.0,7.0,325.0,10.0,11.8,1.36,10.0,4.36,67.0,1020.4,6.0,7.6,-1.6
2018-03-24 09:00:00,2018.0,3.0,24.0,9.0,323.0,9.0,11.5,1.79,5.0,4.54,2.0,1020.9,5.6,7.5,-0.7
2018-03-24 10:00:00,2018.0,3.0,24.0,10.0,329.0,9.6,11.8,1.67,5.88,4.61,30.0,1021.5,5.4,7.5,-1.0
2018-03-24 12:00:00,2018.0,3.0,24.0,12.0,341.0,8.8,10.6,1.68,5.88,4.6,17.0,1022.4,5.0,7.4,-2.1
2018-03-24 13:00:00,2018.0,3.0,24.0,13.0,332.0,7.7,9.5,1.66,6.25,4.77,15.0,1022.8,4.9,7.4,-2.0
2018-03-24 14:00:00,2018.0,3.0,24.0,14.0,335.0,7.4,8.8,1.63,6.67,4.79,30.0,1023.0,4.7,7.5,-2.4
2018-03-24 15:00:00,2018.0,3.0,24.0,15.0,324.0,6.7,8.1,1.5,6.25,4.79,19.0,1022.9,4.6,7.5,-2.0
2018-03-24 16:00:00,2018.0,3.0,24.0,16.0,327.0,6.8,8.7,1.43,6.25,4.75,15.0,1022.5,4.6,7.5,-2.5
2018-03-24 17:00:00,2018.0,3.0,24.0,17.0,307.0,6.0,7.0,1.31,5.88,4.68,13.0,1022.3,4.8,7.5,-2.9
2018-03-24 18:00:00,2018.0,3.0,24.0,18.0,305.0,6.4,8.2,1.2,10.0,4.73,83.0,1021.6,4.9,7.6,-2.0
2018-03-24 19:00:00,2018.0,3.0,24.0,19.0,306.0,5.7,7.8,1.18,5.88,4.52,26.0,1021.3,5.0,7.7,-2.1
2018-03-24 20:00:00,2018.0,3.0,24.0,20.0,315.0,5.6,7.0,1.06,6.25,4.53,35.0,1020.9,5.2,7.8,-2.8
2018-03-24 21:00:00,2018.0,3.0,24.0,21.0,302.0,4.4,5.6,1.0,10.0,4.53,97.0,1021.2,5.5,7.8,-3.5
2018-03-24 22:00:00,2018.0,3.0,24.0,22.0,336.0,3.6,4.6,1.02,10.0,4.76,79.0,1021.0,5.7,7.7,-4.1
2018-03-24 23:00:00,2018.0,3.0,24.0,23.0,349.0,1.5,2.4,1.04,5.26,5.01,20.0,1021.1,5.8,7.6,-4.2
2018-03-25 01:00:00,2018.0,3.0,25.0,1.0,54.0,0.6,1.0,0.97,9.09,5.25,89.0,1021.0,5.8,7.2,-4.2
2018-03-25 02:00:00,2018.0,3.0,25.0,2.0,50.0,1.2,1.8,0.88,6.25,5.2,49.0,1021.5,5.9,7.1,-3.6
2018-03-25 03:00:00,2018.0,3.0,25.0,3.0,210.0,0.9,1.7,0.85,6.25,5.28,50.0,1021.9,6.0,7.1,-3.3
2018-03-25 04:00:00,2018.0,3.0,25.0,4.0,205.0,1.3,1.7,0.85,6.25,5.48,46.0,1021.5,6.1,7.1,-2.6
2018-03-25 05:00:00,2018.0,3.0,25.0,5.0,237.0,0.2,0.9,0.76,8.33,5.49,70.0,1021.5,6.1,7.1,-2.5
2018-03-25 06:00:00,2018.0,3.0,25.0,6.0,77.0,0.8,1.2,0.76,10.0,5.48,84.0,1020.7,6.1,7.1,-2.4
2018-03-25 07:00:00,2018.0,3.0,25.0,7.0,41.0,0.7,1.1,0.73,7.69,5.4,79.0,1020.1,6.2,7.1,-2.7
2018-03-25 08:00:00,2018.0,3.0,25.0,8.0,177.0,0.3,0.7,0.73,5.56,5.46,51.0,1020.3,6.3,7.1,-2.7
2018-03-25 09:00:00,2018.0,3.0,25.0,9.0,38.0,1.9,2.4,0.65,6.25,5.42,53.0,1020.2,6.4,7.2,-2.5
2018-03-25 10:00:00,2018.0,3.0,25.0,10.0,45.0,4.0,4.8,0.73,7.69,5.87,83.0,1019.9,6.7,7.2,-1.0
2018-03-25 11:00:00,2018.0,3.0,25.0,11.0,29.0,5.9,6.6,0.68,7.69,5.5,93.0,1020.6,7.0,7.2,0.2
2018-03-25 12:00:00,2018.0,3.0,25.0,12.0,61.0,6.4,8.0,0.72,7.69,4.27,95.0,1021.3,7.6,7.3,-0.1
2018-03-25 13:00:00,2018.0,3.0,25.0,13.0,54.0,6.6,7.9,0.78,3.03,3.79,52.0,1021.8,7.6,7.3,-0.1
2018-03-25 14:00:00,2018.0,3.0,25.0,14.0,54.0,7.0,8.5,0.84,3.57,3.68,44.0,1022.5,7.8,7.4,0.1
2018-03-25 15:00:00,2018.0,3.0,25.0,15.0,34.0,7.9,9.9,0.93,3.7,3.65,47.0,1022.9,7.9,7.5,0.6
2018-03-25 16:00:00,2018.0,3.0,25.0,16.0,16.0,10.3,12.6,0.98,3.85,3.73,39.0,1022.9,7.6,7.7,2.3
2018-03-25 17:00:00,2018.0,3.0,25.0,17.0,13.0,10.6,12.3,1.22,4.17,3.84,32.0,1023.0,7.4,7.7,3.1
2018-03-25 18:00:00,2018.0,3.0,25.0,18.0,9.0,11.6,13.9,1.44,4.35,4.13,19.0,1022.9,7.5,7.7,3.3
2018-03-25 19:00:00,2018.0,3.0,25.0,19.0,18.0,12.6,15.1,1.54,5.0,4.21,20.0,1023.4,7.6,7.7,3.4
2018-03-25 20:00:00,2018.0,3.0,25.0,20.0,22.0,14.9,17.5,1.94,5.26,4.49,33.0,1024.1,6.7,7.7,4.1
2018-03-25 21:00:00,2018.0,3.0,25.0,21.0,27.0,13.2,16.0,2.33,5.88,4.92,42.0,1025.3,6.7,7.7,3.8
2018-03-25 22:00:00,2018.0,3.0,25.0,22.0,32.0,14.1,16.4,2.33,5.88,5.03,39.0,1025.7,7.5,7.7,3.0
2018-03-25 23:00:00,2018.0,3.0,25.0,23.0,39.0,13.3,16.4,2.56,6.67,5.28,43.0,1026.3,7.6,7.7,2.3
2018-03-26 00:00:00,2018.0,3.0,26.0,0.0,39.0,13.2,16.1,2.71,7.69,5.5,51.0,1027.3,7.9,7.6,1.9
2018-03-26 01:00:00,2018.0,3.0,26.0,1.0,32.0,13.6,16.0,2.9,7.14,5.6,48.0,1028.3,7.7,7.6,1.5
2018-03-26 02:00:00,2018.0,3.0,26.0,2.0,34.0,12.8,16.4,3.2,7.69,5.94,49.0,1029.0,7.4,7.6,2.2
2018-03-26 03:00:00,2018.0,3.0,26.0,3.0,35.0,13.5,16.4,3.49,8.33,6.13,48.0,1029.4,7.3,7.6,2.4
2018-03-26 04:00:00,2018.0,3.0,26.0,4.0,38.0,13.1,16.1,3.66,8.33,6.36,45.0,1029.9,7.5,7.7,1.0
2018-03-26 05:00:00,2018.0,3.0,26.0,5.0,38.0,12.4,15.1,3.54,9.09,6.38,47.0,1030.3,7.3,7.9,1.0
2018-03-26 06:00:00,2018.0,3.0,26.0,6.0,44.0,12.6,15.4,3.65,9.09,6.38,46.0,1030.1,6.9,7.9,1.8
2018-03-26 07:00:00,2018.0,3.0,26.0,7.0,41.0,11.1,13.5,3.6,10.0,6.62,51.0,1030.2,7.3,7.9,-0.1
2018-03-26 08:00:00,2018.0,3.0,26.0,8.0,27.0,11.5,13.4,3.44,9.09,6.61,57.0,1030.3,7.0,7.8,0.4
2018-03-26 09:00:00,2018.0,3.0,26.0,9.0,26.0,10.5,12.3,3.54,10.0,6.76,51.0,1030.9,7.0,7.7,1.1
2018-03-26 10:00:00,2018.0,3.0,26.0,10.0,33.0,10.8,13.5,3.63,10.0,6.58,48.0,1031.7,6.7,7.7,2.2
2018-03-26 11:00:00,2018.0,3.0,26.0,11.0,35.0,11.2,12.9,3.17,10.81,6.41,60.0,1032.3,6.9,7.6,1.1
2018-03-26 12:00:00,2018.0,3.0,26.0,12.0,50.0,9.9,12.4,3.32,10.0,6.69,57.0,1033.0,7.5,7.6,0.2
2018-03-26 13:00:00,2018.0,3.0,26.0,13.0,47.0,9.5,11.9,3.08,10.0,6.45,54.0,1033.6,7.6,7.5,0.3
2018-03-26 14:00:00,2018.0,3.0,26.0,14.0,42.0,9.7,11.4,2.83,10.0,6.07,62.0,1034.4,7.6,7.6,2.0
2018-03-26 15:00:00,2018.0,3.0,26.0,15.0,32.0,9.4,11.5,2.92,10.0,6.21,60.0,1034.9,7.5,7.6,2.0
2018-03-26 16:00:00,2018.0,3.0,26.0,16.0,35.0,8.7,10.2,2.86,10.0,6.09,63.0,1035.2,7.6,7.6,2.0
2018-03-26 17:00:00,2018.0,3.0,26.0,17.0,14.0,10.0,13.0,2.93,9.09,6.11,50.0,1035.0,7.0,7.6,3.4
2018-03-26 18:00:00,2018.0,3.0,26.0,18.0,14.0,11.9,14.2,3.32,10.0,6.36,52.0,1034.5,6.6,7.6,3.6
2018-03-26 19:00:00,2018.0,3.0,26.0,19.0,16.0,11.7,13.8,3.14,10.0,6.21,57.0,1034.6,6.5,7.6,3.4
2018-03-26 20:00:00,2018.0,3.0,26.0,20.0,18.0,12.0,13.9,2.89,8.33,5.9,43.0,1034.4,6.3,7.5,3.2
2018-03-26 23:00:00,2018.0,3.0,26.0,23.0,13.0,10.3,12.7,2.95,10.81,6.09,50.0,1035.5,6.9,7.4,3.8
2018-03-27 01:00:00,2018.0,3.0,27.0,1.0,43.0,9.2,11.0,3.0,11.43,6.64,62.0,1035.9,7.6,7.2,2.5
2018-03-27 02:00:00,2018.0,3.0,27.0,2.0,50.0,8.1,9.7,3.01,10.81,6.6,69.0,1035.9,7.5,7.1,2.0
2018-03-27 03:00:00,2018.0,3.0,27.0,3.0,39.0,7.0,9.1,2.73,11.43,6.24,69.0,1036.2,7.4,7.0,2.0
2018-03-27 05:00:00,2018.0,3.0,27.0,5.0,52.0,7.4,9.1,2.98,10.81,7.08,68.0,1034.6,7.4,7.2,1.7
2018-03-27 06:00:00,2018.0,3.0,27.0,6.0,50.0,6.8,9.1,2.81,11.43,6.84,70.0,1033.9,7.2,7.3,1.8
2018-03-27 09:00:00,2018.0,3.0,27.0,9.0,30.0,6.6,8.6,3.03,11.43,7.58,72.0,1033.0,7.0,7.3,1.9
2018-03-27 10:00:00,2018.0,3.0,27.0,10.0,36.0,5.7,7.8,2.8,12.12,7.69,83.0,1033.1,7.0,7.3,1.3
2018-03-27 11:00:00,2018.0,3.0,27.0,11.0,47.0,6.0,7.4,3.1,10.81,8.14,80.0,1033.4,7.0,7.3,1.2
2018-03-27 12:00:00,2018.0,3.0,27.0,12.0,33.0,5.4,6.8,3.12,12.12,7.96,78.0,1033.6,7.1,7.3,1.8
2018-03-27 13:00:00,2018.0,3.0,27.0,13.0,52.0,6.4,8.0,3.52,12.12,8.83,81.0,1033.1,7.1,7.4,1.6
2018-03-27 15:00:00,2018.0,3.0,27.0,15.0,20.0,4.4,5.5,3.52,11.43,8.81,84.0,1033.2,7.2,7.6,1.9
2018-03-27 16:00:00,2018.0,3.0,27.0,16.0,7.0,4.4,5.4,2.94,10.81,8.13,78.0,1032.5,7.1,7.7,1.6
2018-03-27 17:00:00,2018.0,3.0,27.0,17.0,6.0,6.2,7.6,2.94,11.43,8.32,64.0,1031.4,6.8,7.8,1.9
2018-03-27 18:00:00,2018.0,3.0,27.0,18.0,14.0,7.1,8.3,2.77,11.43,7.99,71.0,1030.0,6.4,7.8,3.6
2018-03-27 19:00:00,2018.0,3.0,27.0,19.0,4.0,5.6,7.1,3.05,12.9,8.58,71.0,1029.7,6.3,7.8,3.7
2018-03-27 20:00:00,2018.0,3.0,27.0,20.0,20.0,5.4,6.8,2.96,11.43,8.88,90.0,1028.7,6.3,7.8,3.7
2018-03-27 21:00:00,2018.0,3.0,27.0,21.0,26.0,5.3,6.6,3.42,12.9,9.55,82.0,1028.0,6.3,7.7,3.6
2018-03-27 22:00:00,2018.0,3.0,27.0,22.0,32.0,4.0,5.2,2.86,12.12,9.11,84.0,1027.5,6.3,7.7,3.5
2018-03-27 23:00:00,2018.0,3.0,27.0,23.0,10.0,3.0,3.9,3.57,12.9,10.17,81.0,1027.5,6.5,7.6,3.6
2018-03-28 00:00:00,2018.0,3.0,28.0,0.0,14.0,1.8,2.7,2.99,12.9,9.4,93.0,1027.0,6.4,7.5,3.7
2018-03-28 01:00:00,2018.0,3.0,28.0,1.0,29.0,1.4,2.5,3.09,12.12,9.72,92.0,1026.8,6.5,7.5,4.0
2018-03-28 04:00:00,2018.0,3.0,28.0,4.0,77.0,0.9,2.0,3.6,13.79,10.52,94.0,1024.8,6.8,7.5,4.8
2018-03-28 05:00:00,2018.0,3.0,28.0,5.0,259.0,0.3,1.3,3.12,14.81,10.41,92.0,1024.3,6.9,7.5,4.9
2018-03-28 06:00:00,2018.0,3.0,28.0,6.0,178.0,0.8,1.7,2.92,14.81,10.56,101.0,1023.5,6.9,7.5,5.1
2018-03-28 08:00:00,2018.0,3.0,28.0,8.0,209.0,3.4,4.4,3.04,13.79,11.13,89.0,1021.7,7.4,7.5,5.2
2018-03-28 09:00:00,2018.0,3.0,28.0,9.0,210.0,4.8,6.6,3.16,16.0,11.71,91.0,1021.1,7.5,7.5,5.3
2018-03-28 10:00:00,2018.0,3.0,28.0,10.0,212.0,6.0,8.2,3.47,16.0,11.83,88.0,1020.7,7.4,7.5,5.5
2018-03-28 11:00:00,2018.0,3.0,28.0,11.0,213.0,4.6,6.6,3.64,16.0,11.65,89.0,1021.0,7.7,7.5,6.7
2018-03-28 12:00:00,2018.0,3.0,28.0,12.0,227.0,4.0,6.3,4.12,16.0,12.93,85.0,1021.0,7.8,7.6,6.7
2018-03-28 13:00:00,2018.0,3.0,28.0,13.0,224.0,4.0,5.9,3.21,17.39,11.62,86.0,1020.9,7.9,7.6,6.9
2018-03-28 14:00:00,2018.0,3.0,28.0,14.0,197.0,2.8,4.5,3.79,16.0,12.3,82.0,1020.6,7.9,7.7,7.2
2018-03-28 17:00:00,2018.0,3.0,28.0,17.0,170.0,3.7,4.5,3.65,16.0,12.93,87.0,1018.7,8.5,8.3,8.1
2018-03-28 18:00:00,2018.0,3.0,28.0,18.0,174.0,4.4,5.1,3.38,16.0,12.04,85.0,1017.6,8.6,8.5,8.2
2018-03-28 19:00:00,2018.0,3.0,28.0,19.0,163.0,3.6,4.3,3.26,17.39,12.78,89.0,1017.0,8.6,8.6,8.3
2018-03-28 20:00:00,2018.0,3.0,28.0,20.0,150.0,2.9,3.8,3.32,16.0,12.33,88.0,1016.8,8.7,8.6,8.4
2018-03-28 21:00:00,2018.0,3.0,28.0,21.0,102.0,2.1,3.6,3.18,16.0,12.52,94.0,1017.1,9.0,8.5,8.6
2018-03-28 23:00:00,2018.0,3.0,28.0,23.0,147.0,3.0,3.8,2.68,16.0,11.13,91.0,1017.9,9.1,8.4,9.1
2018-03-29 00:00:00,2018.0,3.0,29.0,0.0,146.0,3.4,4.6,2.93,16.0,11.31,92.0,1017.7,9.3,8.3,9.3
2018-03-29 03:00:00,2018.0,3.0,29.0,3.0,209.0,5.0,6.4,2.57,14.81,10.71,93.0,1017.8,10.2,8.2,9.8
2018-03-29 04:00:00,2018.0,3.0,29.0,4.0,201.0,4.3,5.4,2.1,14.81,9.66,88.0,1017.2,9.9,8.1,9.5
2018-03-29 05:00:00,2018.0,3.0,29.0,5.0,204.0,4.6,5.6,2.51,13.79,10.1,89.0,1017.4,9.9,8.1,9.6
2018-03-29 06:00:00,2018.0,3.0,29.0,6.0,211.0,4.9,6.3,1.96,13.79,9.1,81.0,1016.9,10.5,8.0,10.1
2018-03-29 07:00:00,2018.0,3.0,29.0,7.0,220.0,5.5,7.1,1.81,13.79,8.06,90.0,1017.0,10.5,8.0,10.1
2018-03-29 10:00:00,2018.0,3.0,29.0,10.0,216.0,5.4,6.5,1.85,13.79,8.14,75.0,1017.7,10.2,7.8,9.9
2018-03-29 11:00:00,2018.0,3.0,29.0,11.0,222.0,5.5,6.6,2.19,13.79,8.63,81.0,1018.4,10.7,7.7,10.1
2018-03-29 13:00:00,2018.0,3.0,29.0,13.0,211.0,4.7,5.7,1.96,11.43,8.34,71.0,1018.7,10.5,7.9,10.0
2018-03-29 15:00:00,2018.0,3.0,29.0,15.0,214.0,5.6,6.6,1.82,12.12,8.1,82.0,1018.5,10.5,8.3,10.2
2018-03-29 16:00:00,2018.0,3.0,29.0,16.0,204.0,5.5,6.6,1.85,13.79,8.38,82.0,1018.4,10.1,8.5,9.9
2018-03-29 17:00:00,2018.0,3.0,29.0,17.0,204.0,6.6,7.6,1.9,12.9,7.77,75.0,1017.6,10.5,8.6,10.4
2018-03-29 18:00:00,2018.0,3.0,29.0,18.0,201.0,6.3,7.7,1.65,12.9,6.93,76.0,1017.0,10.8,8.7,10.7
2018-03-29 19:00:00,2018.0,3.0,29.0,19.0,197.0,6.5,7.7,1.71,12.9,7.13,80.0,1016.3,11.2,8.7,11.1
2018-03-29 20:00:00,2018.0,3.0,29.0,20.0,198.0,7.8,8.8,1.7,12.9,6.91,79.0,1015.5,12.0,8.8,11.8
2018-03-29 21:00:00,2018.0,3.0,29.0,21.0,195.0,8.6,9.8,1.64,12.9,5.69,68.0,1015.1,11.7,8.7,11.6
2018-03-29 22:00:00,2018.0,3.0,29.0,22.0,207.0,9.3,11.6,1.67,13.79,5.55,73.0,1015.0,12.3,8.6,12.1
2018-03-29 23:00:00,2018.0,3.0,29.0,23.0,201.0,9.7,11.1,1.69,12.12,5.29,67.0,1015.0,12.5,8.5,12.3
2018-03-30 00:00:00,2018.0,3.0,30.0,0.0,197.0,8.9,10.1,1.71,12.9,5.21,66.0,1015.4,11.5,8.4,11.5
2018-03-30 01:00:00,2018.0,3.0,30.0,1.0,203.0,9.3,10.6,1.65,12.12,5.22,68.0,1015.7,11.7,8.3,11.7
2018-03-30 02:00:00,2018.0,3.0,30.0,2.0,198.0,8.9,10.1,1.51,12.9,5.32,61.0,1015.8,11.7,8.2,11.7
2018-03-30 03:00:00,2018.0,3.0,30.0,3.0,206.0,8.9,10.1,1.54,12.12,5.16,65.0,1015.7,11.9,8.2,11.9
2018-03-30 04:00:00,2018.0,3.0,30.0,4.0,206.0,10.2,12.0,1.67,11.43,5.24,64.0,1015.3,12.2,8.3,12.2
2018-03-30 05:00:00,2018.0,3.0,30.0,5.0,204.0,9.7,11.4,1.54,12.9,4.85,68.0,1014.9,12.2,8.3,12.2
2018-03-30 06:00:00,2018.0,3.0,30.0,6.0,205.0,8.8,9.9,1.66,12.12,5.29,79.0,1014.5,11.6,8.3,11.6
2018-03-30 08:00:00,2018.0,3.0,30.0,8.0,204.0,8.7,9.9,1.59,12.12,5.14,77.0,1013.6,11.4,8.2,11.4
2018-03-30 09:00:00,2018.0,3.0,30.0,9.0,207.0,8.4,9.6,1.63,7.14,5.45,180.0,1013.5,11.4,8.2,11.4
2018-03-30 10:00:00,2018.0,3.0,30.0,10.0,207.0,9.1,10.1,1.66,7.69,5.23,174.0,1013.3,11.6,8.2,11.6
2018-03-30 11:00:00,2018.0,3.0,30.0,11.0,208.0,8.3,9.4,1.89,7.69,5.76,173.0,1013.7,10.9,8.1,10.9
2018-03-30 12:00:00,2018.0,3.0,30.0,12.0,210.0,10.6,12.3,1.82,7.69,5.42,166.0,1013.4,12.0,8.1,12.0
2018-03-30 13:00:00,2018.0,3.0,30.0,13.0,211.0,10.0,11.6,1.87,7.69,5.14,177.0,1013.5,12.0,8.1,12.0
2018-03-30 14:00:00,2018.0,3.0,30.0,14.0,212.0,10.2,11.7,1.77,7.69,5.07,167.0,1013.4,12.3,8.1,12.3
2018-03-30 15:00:00,2018.0,3.0,30.0,15.0,206.0,9.7,11.5,1.87,8.33,5.18,166.0,1013.3,12.0,8.2,12.0
2018-03-30 17:00:00,2018.0,3.0,30.0,17.0,206.0,10.5,12.7,1.98,7.69,5.08,182.0,1011.3,12.6,8.3,12.6
2018-03-30 18:00:00,2018.0,3.0,30.0,18.0,207.0,10.8,12.6,1.95,7.69,5.18,171.0,1010.7,12.7,8.4,12.7
2018-03-30 19:00:00,2018.0,3.0,30.0,19.0,209.0,11.0,13.2,2.04,7.14,5.15,180.0,1010.4,12.5,8.4,12.5
2018-03-30 20:00:00,2018.0,3.0,30.0,20.0,220.0,7.8,9.1,2.01,6.67,5.28,164.0,1011.2,11.1,8.4,11.1
2018-03-30 21:00:00,2018.0,3.0,30.0,21.0,210.0,9.2,10.5,1.91,7.14,5.26,180.0,1011.2,11.5,8.3,11.5
2018-03-30 22:00:00,2018.0,3.0,30.0,22.0,215.0,7.9,9.5,1.83,7.14,5.09,178.0,1011.5,11.1,8.3,11.1
2018-03-30 23:00:00,2018.0,3.0,30.0,23.0,220.0,7.0,8.0,1.68,7.69,5.29,169.0,1012.0,10.7,8.3,10.7
2018-03-31 00:00:00,2018.0,3.0,31.0,0.0,308.0,6.2,7.4,1.78,7.69,5.61,160.0,1015.1,11.0,8.2,9.7
2018-03-31 01:00:00,2018.0,3.0,31.0,1.0,330.0,7.5,9.9,1.72,7.14,5.64,158.0,1016.3,9.8,8.2,9.0
2018-03-31 02:00:00,2018.0,3.0,31.0,2.0,331.0,8.0,9.6,1.83,8.33,5.56,152.0,1017.4,9.3,8.2,8.1
2018-03-31 03:00:00,2018.0,3.0,31.0,3.0,331.0,8.6,10.4,1.7,7.69,5.14,156.0,1018.6,9.4,8.1,7.1
2018-03-31 04:00:00,2018.0,3.0,31.0,4.0,330.0,7.9,10.1,1.85,7.69,5.09,158.0,1020.2,9.2,8.1,6.7
2018-03-31 05:00:00,2018.0,3.0,31.0,5.0,329.0,6.1,7.2,1.65,8.33,5.21,157.0,1020.9,9.0,8.1,6.5
2018-03-31 06:00:00,2018.0,3.0,31.0,6.0,323.0,5.0,5.9,1.55,7.69,5.28,163.0,1022.2,8.7,8.0,6.5
2018-03-31 07:00:00,2018.0,3.0,31.0,7.0,322.0,6.0,7.3,1.35,7.69,5.24,161.0,1022.7,8.5,7.9,6.3
2018-03-31 08:00:00,2018.0,3.0,31.0,8.0,338.0,8.8,10.6,1.19,7.69,4.78,165.0,1023.0,8.3,7.9,4.9
2018-03-31 09:00:00,2018.0,3.0,31.0,9.0,346.0,7.8,9.7,1.17,6.67,4.52,166.0,1024.1,8.0,7.8,4.9
2018-03-31 10:00:00,2018.0,3.0,31.0,10.0,344.0,8.0,9.6,1.15,4.17,4.37,334.0,1025.1,7.8,7.8,5.2
2018-03-31 11:00:00,2018.0,3.0,31.0,11.0,353.0,8.5,10.5,1.2,4.76,4.37,348.0,1026.1,7.6,7.8,4.1
2018-03-31 12:00:00,2018.0,3.0,31.0,12.0,2.0,9.7,11.5,1.3,4.76,4.26,359.0,1026.3,7.4,7.8,3.3
2018-03-31 13:00:00,2018.0,3.0,31.0,13.0,8.0,8.2,9.5,1.27,4.76,4.38,360.0,1027.3,7.2,7.9,2.9
2018-03-31 14:00:00,2018.0,3.0,31.0,14.0,11.0,6.9,8.0,1.36,5.0,4.42,357.0,1028.3,7.1,7.9,2.8
2018-03-31 15:00:00,2018.0,3.0,31.0,15.0,9.0,5.7,6.8,1.27,4.76,4.43,357.0,1028.8,7.1,8.0,2.7
2018-03-31 16:00:00,2018.0,3.0,31.0,16.0,3.0,5.6,6.5,1.19,5.0,4.42,18.0,1028.7,7.1,8.0,3.0
2018-03-31 17:00:00,2018.0,3.0,31.0,17.0,15.0,4.2,5.0,1.2,5.26,4.58,23.0,1028.0,7.0,8.1,3.1
2018-03-31 18:00:00,2018.0,3.0,31.0,18.0,12.0,4.8,5.6,1.14,5.56,4.53,19.0,1027.1,7.0,8.2,3.5
2018-03-31 19:00:00,2018.0,3.0,31.0,19.0,10.0,3.6,4.5,1.05,5.0,4.49,18.0,1026.4,7.1,8.3,3.6
2018-03-31 20:00:00,2018.0,3.0,31.0,20.0,11.0,3.1,3.7,1.01,5.0,4.52,18.0,1026.0,7.3,8.5,3.9
2018-03-31 22:00:00,2018.0,3.0,31.0,22.0,18.0,1.9,2.2,0.89,5.56,4.79,23.0,1025.8,7.5,8.6,4.2
2018-03-31 23:00:00,2018.0,3.0,31.0,23.0,31.0,1.6,2.0,0.85,6.25,4.83,38.0,1025.3,7.2,8.6,4.4
2018-04-01 00:00:00,2018.0,4.0,1.0,0.0,168.0,0.0,0.2,0.87,6.25,4.99,39.0,1025.8,7.0,8.3,4.6
2018-04-01 01:00:00,2018.0,4.0,1.0,1.0,191.0,0.4,0.7,0.78,5.88,5.05,41.0,1025.7,7.1,8.1,5.0
2018-04-01 02:00:00,2018.0,4.0,1.0,2.0,182.0,1.1,1.4,0.79,6.67,5.08,53.0,1024.9,7.3,7.9,5.5
2018-04-01 03:00:00,2018.0,4.0,1.0,3.0,179.0,1.3,1.7,0.73,5.88,5.01,44.0,1024.5,7.4,7.8,5.7
2018-04-01 04:00:00,2018.0,4.0,1.0,4.0,178.0,1.2,1.6,0.72,6.25,5.07,68.0,1024.4,7.7,7.8,5.7
2018-04-01 05:00:00,2018.0,4.0,1.0,5.0,158.0,1.5,1.8,0.72,7.69,5.12,117.0,1023.6,7.7,7.8,5.8
2018-04-01 07:00:00,2018.0,4.0,1.0,7.0,170.0,2.4,2.6,0.69,6.25,5.16,100.0,1021.8,8.1,7.8,6.8
2018-04-01 08:00:00,2018.0,4.0,1.0,8.0,176.0,2.9,3.3,0.63,10.0,5.2,108.0,1021.4,8.3,7.9,7.3
2018-04-01 09:00:00,2018.0,4.0,1.0,9.0,179.0,3.8,4.3,0.58,6.25,5.33,85.0,1021.2,8.9,7.9,8.1
2018-04-01 10:00:00,2018.0,4.0,1.0,10.0,180.0,4.0,4.4,0.57,8.33,5.61,107.0,1021.1,9.2,8.0,8.3
