time,year,month,day,hour,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP
2018-03-29 03:00:00,2018.0,3.0,29.0,3.0,177.0,3.7,4.6,1.98,12.9,9.01,49.0,1014.9,5.1,4.5
2018-03-29 04:00:00,2018.0,3.0,29.0,4.0,167.0,2.6,3.3,2.24,12.9,9.95,64.0,1015.2,4.7,4.6
2018-03-29 05:00:00,2018.0,3.0,29.0,5.0,177.0,1.9,2.7,2.03,12.12,9.57,65.0,1015.6,4.8,4.6
2018-03-29 06:00:00,2018.0,3.0,29.0,6.0,178.0,1.2,1.9,2.16,12.12,9.94,68.0,1015.4,4.9,4.5
2018-03-29 07:00:00,2018.0,3.0,29.0,7.0,145.0,1.9,2.7,2.05,12.12,9.58,51.0,1015.6,4.5,4.5
2018-03-29 10:00:00,2018.0,3.0,29.0,10.0,10.0,2.5,3.2,1.57,12.9,8.78,90.0,1016.9,4.3,4.5
2018-03-29 11:00:00,2018.0,3.0,29.0,11.0,10.0,2.8,3.6,1.5,12.12,8.68,84.0,1017.5,4.3,4.4
2018-03-29 13:00:00,2018.0,3.0,29.0,13.0,359.0,2.1,2.5,1.45,12.12,8.79,105.0,1017.9,4.6,4.8
2018-03-29 15:00:00,2018.0,3.0,29.0,15.0,323.0,1.6,2.0,1.4,11.43,8.79,94.0,1017.1,4.8,5.2
2018-03-29 16:00:00,2018.0,3.0,29.0,16.0,10.0,2.0,2.5,1.23,11.43,8.7,81.0,1017.3,5.5,5.2
2018-03-29 17:00:00,2018.0,3.0,29.0,17.0,64.0,2.7,3.3,1.57,11.43,9.42,87.0,1016.7,5.4,5.2
2018-03-29 18:00:00,2018.0,3.0,29.0,18.0,89.0,2.5,3.1,1.38,11.43,9.45,57.0,1016.0,5.6,5.1
2018-03-29 19:00:00,2018.0,3.0,29.0,19.0,65.0,2.8,3.5,1.36,11.43,9.64,72.0,1016.1,5.8,5.6
2018-03-29 20:00:00,2018.0,3.0,29.0,20.0,73.0,3.1,3.6,1.32,10.81,9.48,72.0,1015.5,5.6,5.5
2018-03-29 21:00:00,2018.0,3.0,29.0,21.0,89.0,3.9,4.4,1.14,11.43,8.82,78.0,1014.7,5.6,5.4
2018-03-29 22:00:00,2018.0,3.0,29.0,22.0,123.0,3.2,3.7,0.98,10.81,8.22,52.0,1014.8,5.7,5.3
2018-03-29 23:00:00,2018.0,3.0,29.0,23.0,141.0,4.8,5.7,1.04,10.81,8.32,63.0,1014.4,5.6,5.1
2018-03-30 00:00:00,2018.0,3.0,30.0,0.0,137.0,5.3,6.0,1.0,11.43,7.66,58.0,1013.8,5.6,5.0
2018-03-30 01:00:00,2018.0,3.0,30.0,1.0,148.0,5.6,6.3,0.89,10.81,6.81,61.0,1013.0,5.8,5.0
2018-03-30 02:00:00,2018.0,3.0,30.0,2.0,136.0,5.0,5.6,0.81,11.43,6.24,73.0,1012.1,6.0,5.0
2018-03-30 03:00:00,2018.0,3.0,30.0,3.0,151.0,3.2,4.1,0.78,10.81,5.9,55.0,1011.6,5.7,4.9
2018-03-30 04:00:00,2018.0,3.0,30.0,4.0,138.0,5.0,5.8,0.78,10.0,5.74,47.0,1010.3,6.1,4.8
2018-03-30 05:00:00,2018.0,3.0,30.0,5.0,139.0,4.4,5.3,0.81,10.81,5.36,53.0,1009.2,6.0,4.7
2018-03-30 06:00:00,2018.0,3.0,30.0,6.0,141.0,4.3,4.9,0.85,10.0,5.43,54.0,1008.1,6.1,4.8
2018-03-30 08:00:00,2018.0,3.0,30.0,8.0,153.0,7.5,8.8,0.88,10.0,5.81,52.0,1005.1,7.4,4.9
2018-03-30 09:00:00,2018.0,3.0,30.0,9.0,178.0,7.0,7.8,0.88,9.09,4.74,52.0,1004.0,8.0,4.8
2018-03-30 10:00:00,2018.0,3.0,30.0,10.0,189.0,6.6,7.5,0.88,10.0,4.71,67.0,1004.9,8.7,4.8
2018-03-30 11:00:00,2018.0,3.0,30.0,11.0,183.0,5.6,6.9,0.82,9.09,4.9,69.0,1004.1,8.5,4.8
2018-03-30 12:00:00,2018.0,3.0,30.0,12.0,181.0,6.7,7.2,0.8,10.0,4.65,74.0,1003.9,8.4,4.8
2018-03-30 13:00:00,2018.0,3.0,30.0,13.0,162.0,5.1,5.5,0.74,10.0,4.59,77.0,1003.9,9.4,4.8
2018-03-30 14:00:00,2018.0,3.0,30.0,14.0,193.0,5.2,6.6,0.71,10.0,4.61,70.0,1003.9,9.7,4.9
2018-03-30 15:00:00,2018.0,3.0,30.0,15.0,209.0,3.7,4.4,0.75,10.0,4.2,87.0,1004.3,10.0,4.9
2018-03-30 17:00:00,2018.0,3.0,30.0,17.0,122.0,0.6,1.3,0.61,10.0,4.57,73.0,1003.7,10.5,5.1
2018-03-30 18:00:00,2018.0,3.0,30.0,18.0,48.0,1.7,2.0,0.59,10.0,4.79,59.0,1003.5,8.6,5.3
2018-03-30 19:00:00,2018.0,3.0,30.0,19.0,43.0,3.3,3.7,0.56,6.25,5.09,104.0,1003.7,9.0,5.3
2018-03-30 20:00:00,2018.0,3.0,30.0,20.0,345.0,1.1,1.3,0.53,9.09,5.2,82.0,1004.2,10.2,5.1
2018-03-30 21:00:00,2018.0,3.0,30.0,21.0,319.0,5.0,5.4,0.53,9.09,5.55,140.0,1004.9,8.6,5.5
2018-03-30 22:00:00,2018.0,3.0,30.0,22.0,300.0,4.4,4.9,0.56,8.33,5.77,95.0,1005.7,7.7,5.3
2018-03-30 23:00:00,2018.0,3.0,30.0,23.0,292.0,3.6,4.3,0.58,10.0,5.34,49.0,1006.4,7.4,5.2
2018-03-31 00:00:00,2018.0,3.0,31.0,0.0,331.0,7.3,8.0,0.61,10.0,3.98,109.0,1007.4,7.7,4.9
2018-03-31 01:00:00,2018.0,3.0,31.0,1.0,319.0,7.1,8.2,0.65,2.94,3.51,341.0,1008.5,7.1,4.9
2018-03-31 02:00:00,2018.0,3.0,31.0,2.0,331.0,5.6,6.3,0.67,3.13,3.6,340.0,1009.1,6.6,4.9
2018-03-31 03:00:00,2018.0,3.0,31.0,3.0,335.0,6.7,8.1,0.59,6.67,3.88,109.0,1010.3,6.7,5.1
2018-03-31 04:00:00,2018.0,3.0,31.0,4.0,332.0,4.5,5.6,0.7,3.03,3.42,347.0,1011.5,6.0,5.1
2018-03-31 05:00:00,2018.0,3.0,31.0,5.0,307.0,8.7,10.1,0.57,2.94,3.52,335.0,1012.2,6.6,5.2
2018-03-31 06:00:00,2018.0,3.0,31.0,6.0,318.0,6.7,8.3,0.68,3.23,3.39,324.0,1013.5,5.8,5.2
2018-03-31 07:00:00,2018.0,3.0,31.0,7.0,313.0,12.9,16.1,0.98,3.7,3.54,323.0,1013.9,5.3,5.0
2018-03-31 08:00:00,2018.0,3.0,31.0,8.0,317.0,11.5,14.0,1.17,4.17,3.66,331.0,1015.4,5.0,4.9
2018-03-31 09:00:00,2018.0,3.0,31.0,9.0,318.0,9.2,11.8,0.95,4.0,3.64,338.0,1017.6,4.7,4.9
2018-03-31 10:00:00,2018.0,3.0,31.0,10.0,324.0,8.8,10.5,0.93,3.57,3.53,340.0,1019.4,4.5,4.8
2018-03-31 11:00:00,2018.0,3.0,31.0,11.0,321.0,8.2,10.1,0.82,3.45,3.47,348.0,1021.0,4.5,4.8
2018-03-31 12:00:00,2018.0,3.0,31.0,12.0,325.0,9.4,10.7,0.77,3.23,3.47,336.0,1021.8,4.6,4.7
2018-03-31 13:00:00,2018.0,3.0,31.0,13.0,333.0,6.3,7.2,0.71,3.23,3.46,330.0,1022.6,4.8,4.7
2018-03-31 14:00:00,2018.0,3.0,31.0,14.0,348.0,3.9,4.7,0.67,3.45,3.46,325.0,1023.4,5.2,4.9
2018-03-31 15:00:00,2018.0,3.0,31.0,15.0,42.0,1.7,2.2,0.61,3.23,3.54,353.0,1022.9,5.2,5.3
2018-03-31 16:00:00,2018.0,3.0,31.0,16.0,111.0,3.6,4.1,0.64,5.56,4.25,21.0,1022.0,4.8,5.6
2018-03-31 17:00:00,2018.0,3.0,31.0,17.0,125.0,4.8,5.8,0.55,5.56,4.61,18.0,1021.4,4.7,5.5
2018-03-31 18:00:00,2018.0,3.0,31.0,18.0,137.0,6.4,8.0,0.47,5.0,4.45,20.0,1020.5,4.9,5.4
2018-03-31 19:00:00,2018.0,3.0,31.0,19.0,145.0,6.7,7.8,0.53,2.6,3.29,124.0,1021.0,4.9,5.1
2018-03-31 20:00:00,2018.0,3.0,31.0,20.0,130.0,6.9,8.8,0.63,2.94,3.38,135.0,1020.7,5.4,5.2
2018-03-31 22:00:00,2018.0,3.0,31.0,22.0,152.0,9.8,11.7,0.9,3.7,3.48,130.0,1019.0,6.4,4.9
2018-03-31 23:00:00,2018.0,3.0,31.0,23.0,177.0,9.0,11.0,0.9,4.0,3.62,145.0,1018.8,6.5,4.9
2018-04-01 00:00:00,2018.0,4.0,1.0,0.0,183.0,10.7,12.5,0.86,3.85,3.55,143.0,1019.3,5.8,4.9
2018-04-01 01:00:00,2018.0,4.0,1.0,1.0,186.0,10.0,11.6,0.93,4.0,3.62,151.0,1019.1,5.3,4.8
2018-04-01 02:00:00,2018.0,4.0,1.0,2.0,185.0,9.0,11.1,0.81,4.55,3.69,143.0,1018.8,5.0,4.8
2018-04-01 03:00:00,2018.0,4.0,1.0,3.0,187.0,9.5,11.1,0.79,4.0,3.6,147.0,1018.7,4.8,4.8
2018-04-01 04:00:00,2018.0,4.0,1.0,4.0,184.0,8.6,11.5,0.8,4.17,3.63,146.0,1018.2,4.7,4.8
2018-04-01 05:00:00,2018.0,4.0,1.0,5.0,182.0,9.4,10.6,0.77,3.57,3.51,148.0,1016.9,5.0,4.8
2018-04-01 07:00:00,2018.0,4.0,1.0,7.0,177.0,8.3,10.2,0.73,4.0,3.49,137.0,1015.1,5.8,4.8
2018-04-01 08:00:00,2018.0,4.0,1.0,8.0,179.0,7.9,10.0,0.73,3.85,3.49,139.0,1014.1,6.1,4.8
2018-04-01 09:00:00,2018.0,4.0,1.0,9.0,190.0,13.1,16.1,1.04,4.17,3.57,146.0,1013.0,6.8,4.8
2018-04-01 10:00:00,2018.0,4.0,1.0,10.0,186.0,10.3,11.6,1.09,4.17,3.74,164.0,1012.6,7.2,4.8
2018-04-01 11:00:00,2018.0,4.0,1.0,11.0,178.0,10.3,13.2,0.97,4.0,3.62,149.0,1011.9,7.0,4.8
2018-04-01 12:00:00,2018.0,4.0,1.0,12.0,186.0,8.7,10.9,0.85,4.17,3.61,142.0,1011.3,7.2,4.8
2018-04-01 13:00:00,2018.0,4.0,1.0,13.0,204.0,8.7,10.8,0.85,3.57,3.54,166.0,1011.2,7.6,4.8
2018-04-01 14:00:00,2018.0,4.0,1.0,14.0,231.0,4.8,6.2,0.83,4.17,3.66,155.0,1011.1,8.0,4.9
2018-04-01 15:00:00,2018.0,4.0,1.0,15.0,195.0,3.5,4.0,0.72,4.17,3.69,150.0,1010.5,8.4,5.0
2018-04-01 16:00:00,2018.0,4.0,1.0,16.0,241.0,5.8,6.7,0.65,4.17,3.58,156.0,1009.9,9.2,5.1
2018-04-01 17:00:00,2018.0,4.0,1.0,17.0,290.0,5.4,6.5,0.62,4.17,3.78,146.0,1009.9,8.6,5.2
2018-04-01 18:00:00,2018.0,4.0,1.0,18.0,257.0,7.0,9.1,0.58,3.03,3.36,267.0,1009.8,9.5,5.2
2018-04-01 19:00:00,2018.0,4.0,1.0,19.0,272.0,8.1,9.5,0.75,3.45,3.38,297.0,1010.0,8.6,5.1
2018-04-01 20:00:00,2018.0,4.0,1.0,20.0,256.0,7.5,8.2,0.74,3.85,3.37,286.0,1010.8,8.5,5.1
2018-04-01 21:00:00,2018.0,4.0,1.0,21.0,268.0,8.3,10.6,0.73,3.57,3.44,287.0,1011.7,8.5,5.1
2018-04-01 22:00:00,2018.0,4.0,1.0,22.0,283.0,8.6,10.0,0.8,3.57,3.43,288.0,1013.1,7.8,5.1
2018-04-01 23:00:00,2018.0,4.0,1.0,23.0,286.0,7.7,8.9,0.83,4.0,3.66,297.0,1014.4,7.0,5.0
2018-04-02 00:00:00,2018.0,4.0,2.0,0.0,275.0,8.1,9.3,0.7,3.7,3.53,297.0,1016.1,6.3,5.0
2018-04-02 01:00:00,2018.0,4.0,2.0,1.0,275.0,7.2,9.2,0.69,3.7,3.42,294.0,1017.4,5.8,5.0
2018-04-02 02:00:00,2018.0,4.0,2.0,2.0,283.0,8.2,10.0,0.72,3.7,3.53,287.0,1017.6,5.0,5.0
2018-04-02 03:00:00,2018.0,4.0,2.0,3.0,296.0,7.9,9.6,0.69,3.85,3.42,290.0,1018.0,4.4,5.0
2018-04-02 04:00:00,2018.0,4.0,2.0,4.0,305.0,7.1,8.7,0.64,3.7,3.38,296.0,1017.7,3.9,5.0
2018-04-02 05:00:00,2018.0,4.0,2.0,5.0,315.0,6.0,7.0,0.57,3.33,3.27,302.0,1018.5,3.6,5.0
2018-04-02 06:00:00,2018.0,4.0,2.0,6.0,329.0,6.0,7.7,0.55,2.86,3.23,317.0,1018.4,3.4,5.0
2018-04-02 07:00:00,2018.0,4.0,2.0,7.0,338.0,4.9,5.9,0.49,2.86,3.24,318.0,1018.9,3.3,5.0
2018-04-02 09:00:00,2018.0,4.0,2.0,9.0,7.0,2.3,2.9,0.4,9.09,3.79,100.0,1019.3,3.1,5.0
2018-04-02 10:00:00,2018.0,4.0,2.0,10.0,8.0,2.4,3.0,0.4,8.33,4.14,93.0,1019.6,3.0,5.0
2018-04-02 11:00:00,2018.0,4.0,2.0,11.0,330.0,2.2,2.7,0.43,8.33,4.66,115.0,1020.3,2.9,5.0
2018-04-02 12:00:00,2018.0,4.0,2.0,12.0,13.0,1.2,3.2,0.41,9.09,4.35,125.0,1020.0,1.9,5.0
2018-04-02 13:00:00,2018.0,4.0,2.0,13.0,309.0,2.2,2.8,0.42,5.26,4.5,95.0,1020.7,-0.2,5.0
2018-04-02 14:00:00,2018.0,4.0,2.0,14.0,288.0,3.1,3.8,0.42,5.26,4.66,91.0,1020.8,-0.2,4.9
2018-04-02 15:00:00,2018.0,4.0,2.0,15.0,304.0,4.0,4.6,0.43,5.26,4.69,98.0,1020.3,0.2,4.9
2018-04-02 16:00:00,2018.0,4.0,2.0,16.0,305.0,2.4,3.4,0.41,6.25,4.95,100.0,1019.3,0.9,5.0
2018-04-02 17:00:00,2018.0,4.0,2.0,17.0,305.0,3.3,4.4,0.43,5.56,5.05,85.0,1019.2,1.0,5.1
2018-04-02 19:00:00,2018.0,4.0,2.0,19.0,283.0,1.5,2.1,0.41,5.0,4.84,86.0,1018.6,2.2,5.4
2018-04-02 20:00:00,2018.0,4.0,2.0,20.0,22.0,1.7,2.4,0.44,8.33,5.07,117.0,1018.2,2.3,5.4
2018-04-02 21:00:00,2018.0,4.0,2.0,21.0,323.0,1.5,2.5,0.41,6.67,4.76,80.0,1018.4,3.8,5.5
2018-04-02 22:00:00,2018.0,4.0,2.0,22.0,352.0,1.1,1.5,0.41,8.33,4.89,105.0,1019.5,3.3,5.5
2018-04-03 01:00:00,2018.0,4.0,3.0,1.0,125.0,4.8,5.6,0.42,5.88,5.1,66.0,1020.2,3.1,5.2
2018-04-03 02:00:00,2018.0,4.0,3.0,2.0,156.0,5.1,6.0,0.4,8.33,4.63,12.0,1020.7,3.1,5.2
2018-04-03 04:00:00,2018.0,4.0,3.0,4.0,181.0,6.0,7.0,0.49,2.47,3.4,171.0,1022.0,2.5,5.1
2018-04-03 05:00:00,2018.0,4.0,3.0,5.0,182.0,6.3,7.2,0.47,9.09,3.42,126.0,1021.5,2.8,5.1
2018-04-03 06:00:00,2018.0,4.0,3.0,6.0,191.0,5.9,7.2,0.46,9.09,3.54,108.0,1021.7,2.9,5.1
2018-04-03 07:00:00,2018.0,4.0,3.0,7.0,188.0,5.5,6.3,0.44,2.74,3.41,158.0,1021.4,2.5,5.1
2018-04-03 08:00:00,2018.0,4.0,3.0,8.0,185.0,5.0,5.8,0.37,8.33,3.78,62.0,1021.5,2.7,5.0
2018-04-03 09:00:00,2018.0,4.0,3.0,9.0,189.0,4.2,4.7,0.37,9.09,3.8,105.0,1022.4,2.6,4.9
2018-04-03 10:00:00,2018.0,4.0,3.0,10.0,201.0,5.1,6.1,0.36,8.33,4.11,93.0,1023.5,2.7,4.8
2018-04-03 11:00:00,2018.0,4.0,3.0,11.0,181.0,5.1,6.0,0.35,7.69,4.22,90.0,1023.8,2.8,4.9
2018-04-03 12:00:00,2018.0,4.0,3.0,12.0,179.0,5.3,6.0,0.36,9.09,3.52,101.0,1023.3,3.3,4.9
2018-04-03 13:00:00,2018.0,4.0,3.0,13.0,190.0,5.2,6.2,0.38,8.33,3.46,122.0,1023.3,4.2,5.0
2018-04-03 16:00:00,2018.0,4.0,3.0,16.0,138.0,8.6,9.8,0.61,3.23,3.27,132.0,1020.9,4.5,5.3
2018-04-03 17:00:00,2018.0,4.0,3.0,17.0,142.0,9.3,10.6,0.88,3.7,3.54,131.0,1020.5,4.6,5.2
2018-04-03 18:00:00,2018.0,4.0,3.0,18.0,139.0,7.3,8.6,0.9,4.17,3.69,135.0,1020.1,4.6,5.2
2018-04-03 19:00:00,2018.0,4.0,3.0,19.0,133.0,6.8,8.1,0.82,4.35,3.64,134.0,1019.3,3.8,5.2
2018-04-03 21:00:00,2018.0,4.0,3.0,21.0,130.0,8.7,9.9,0.69,3.85,3.41,129.0,1017.9,3.4,5.1
2018-04-03 22:00:00,2018.0,4.0,3.0,22.0,132.0,7.1,8.3,0.8,3.85,3.56,130.0,1018.1,3.5,5.0
2018-04-04 00:00:00,2018.0,4.0,4.0,0.0,115.0,7.4,8.5,0.89,3.85,3.73,121.0,1016.0,3.6,5.0
2018-04-04 01:00:00,2018.0,4.0,4.0,1.0,104.0,8.0,9.6,0.95,4.35,3.89,114.0,1014.8,3.9,5.0
2018-04-04 02:00:00,2018.0,4.0,4.0,2.0,94.0,7.8,9.0,1.01,4.76,4.01,102.0,1013.3,4.2,5.0
2018-04-04 03:00:00,2018.0,4.0,4.0,3.0,72.0,6.0,7.3,0.96,4.55,3.96,107.0,1012.4,4.3,5.0
2018-04-04 05:00:00,2018.0,4.0,4.0,5.0,63.0,6.3,7.6,0.91,5.0,3.99,107.0,1009.2,4.4,5.0
2018-04-04 06:00:00,2018.0,4.0,4.0,6.0,55.0,4.8,6.1,0.94,5.26,4.01,108.0,1008.4,4.5,5.1
2018-04-04 07:00:00,2018.0,4.0,4.0,7.0,59.0,3.7,4.8,0.92,5.26,4.09,102.0,1007.3,4.7,5.0
2018-04-04 08:00:00,2018.0,4.0,4.0,8.0,47.0,3.0,3.4,0.89,5.56,4.28,102.0,1005.9,4.7,5.0
2018-04-04 09:00:00,2018.0,4.0,4.0,9.0,120.0,2.0,2.5,0.82,5.26,4.28,87.0,1005.4,4.7,5.1
2018-04-04 10:00:00,2018.0,4.0,4.0,10.0,141.0,2.5,3.2,0.67,6.25,4.25,100.0,1004.6,4.7,5.1
2018-04-04 11:00:00,2018.0,4.0,4.0,11.0,160.0,4.0,4.5,0.68,5.56,4.39,81.0,1003.4,4.6,5.1
2018-04-04 12:00:00,2018.0,4.0,4.0,12.0,160.0,2.9,3.5,0.66,5.88,4.75,91.0,1002.2,4.8,5.1
2018-04-04 13:00:00,2018.0,4.0,4.0,13.0,173.0,1.1,1.8,0.62,5.56,4.78,78.0,1001.0,4.8,5.1
2018-04-04 15:00:00,2018.0,4.0,4.0,15.0,103.0,2.9,4.1,0.67,5.26,4.61,95.0,997.5,5.1,5.2
2018-04-04 16:00:00,2018.0,4.0,4.0,16.0,185.0,7.2,8.4,0.65,5.26,4.34,86.0,995.6,9.7,5.2
2018-04-04 17:00:00,2018.0,4.0,4.0,17.0,179.0,7.0,8.6,0.8,5.26,3.98,81.0,994.3,9.9,5.2
2018-04-04 18:00:00,2018.0,4.0,4.0,18.0,171.0,6.2,8.1,0.93,5.0,3.9,95.0,993.0,9.7,5.2
2018-04-04 20:00:00,2018.0,4.0,4.0,20.0,204.0,6.8,7.5,0.85,4.0,3.75,139.0,991.8,9.4,5.2
2018-04-04 21:00:00,2018.0,4.0,4.0,21.0,229.0,8.6,9.7,0.82,5.56,3.71,104.0,992.8,9.6,5.2
2018-04-05 00:00:00,2018.0,4.0,5.0,0.0,261.0,5.6,7.5,0.83,7.69,4.06,122.0,997.9,7.6,5.2
2018-04-05 01:00:00,2018.0,4.0,5.0,1.0,276.0,10.5,14.0,0.86,7.69,3.66,119.0,998.8,7.8,5.1
2018-04-05 03:00:00,2018.0,4.0,5.0,3.0,271.0,14.7,19.6,1.15,4.17,4.0,283.0,1001.1,6.3,5.1
2018-04-05 04:00:00,2018.0,4.0,5.0,4.0,281.0,14.6,17.8,1.61,5.26,4.25,289.0,1002.5,5.0,5.0
2018-04-05 06:00:00,2018.0,4.0,5.0,6.0,263.0,15.6,19.2,1.6,5.26,4.31,305.0,1004.7,3.5,5.0
2018-04-05 07:00:00,2018.0,4.0,5.0,7.0,276.0,14.7,18.1,1.74,5.26,4.42,295.0,1005.8,2.7,5.0
2018-04-05 08:00:00,2018.0,4.0,5.0,8.0,275.0,15.4,19.7,1.86,5.26,4.52,293.0,1006.8,1.5,5.0
2018-04-05 09:00:00,2018.0,4.0,5.0,9.0,283.0,15.5,20.0,1.49,5.0,4.15,292.0,1008.1,0.7,5.0
2018-04-05 10:00:00,2018.0,4.0,5.0,10.0,274.0,12.9,16.5,1.37,4.55,4.0,303.0,1009.9,0.2,4.9
2018-04-05 11:00:00,2018.0,4.0,5.0,11.0,278.0,13.1,16.1,1.35,4.76,3.99,288.0,1010.8,-0.1,4.9
2018-04-05 13:00:00,2018.0,4.0,5.0,13.0,272.0,13.2,15.7,1.31,4.55,3.93,290.0,1011.6,0.7,4.9
2018-04-05 14:00:00,2018.0,4.0,5.0,14.0,269.0,12.0,14.7,1.29,4.55,4.06,295.0,1011.9,1.1,4.8
2018-04-05 15:00:00,2018.0,4.0,5.0,15.0,272.0,12.3,15.4,1.25,4.76,4.08,296.0,1012.0,1.6,4.8
2018-04-05 16:00:00,2018.0,4.0,5.0,16.0,268.0,11.6,14.5,1.19,4.55,3.96,294.0,1011.8,2.2,4.9
2018-04-05 17:00:00,2018.0,4.0,5.0,17.0,264.0,10.1,12.3,1.17,4.35,3.96,288.0,1012.0,2.9,5.0
2018-04-05 18:00:00,2018.0,4.0,5.0,18.0,262.0,10.4,12.3,1.08,4.35,3.84,282.0,1011.9,3.4,5.0
2018-04-05 19:00:00,2018.0,4.0,5.0,19.0,263.0,10.7,13.3,0.99,4.55,3.72,283.0,1011.6,4.0,5.1
2018-04-05 20:00:00,2018.0,4.0,5.0,20.0,265.0,12.1,14.6,1.07,4.17,3.8,283.0,1011.7,4.4,5.1
2018-04-05 21:00:00,2018.0,4.0,5.0,21.0,276.0,11.5,14.2,1.13,4.17,3.77,287.0,1012.3,4.5,5.1
2018-04-05 22:00:00,2018.0,4.0,5.0,22.0,275.0,13.9,16.8,1.22,4.55,3.81,298.0,1012.9,4.1,5.0
2018-04-05 23:00:00,2018.0,4.0,5.0,23.0,271.0,13.9,16.4,1.31,4.35,3.88,295.0,1014.3,3.4,5.0
2018-04-06 00:00:00,2018.0,4.0,6.0,0.0,269.0,12.2,14.7,1.26,4.76,3.88,295.0,1015.6,3.1,5.0
2018-04-06 01:00:00,2018.0,4.0,6.0,1.0,277.0,11.2,13.6,1.14,4.17,3.81,303.0,1016.7,2.7,4.9
2018-04-06 02:00:00,2018.0,4.0,6.0,2.0,281.0,12.1,14.8,0.99,4.17,3.59,291.0,1017.2,2.3,4.9
2018-04-06 03:00:00,2018.0,4.0,6.0,3.0,277.0,10.8,13.0,0.88,4.17,3.5,295.0,1018.0,2.1,4.9
2018-04-06 05:00:00,2018.0,4.0,6.0,5.0,292.0,8.5,10.2,0.76,3.85,3.42,290.0,1018.4,1.6,4.9
2018-04-06 06:00:00,2018.0,4.0,6.0,6.0,280.0,7.5,10.5,0.59,3.57,3.24,283.0,1018.6,1.4,5.0
2018-04-06 07:00:00,2018.0,4.0,6.0,7.0,285.0,7.1,8.9,0.48,3.23,3.06,287.0,1019.0,1.3,5.0
2018-04-06 08:00:00,2018.0,4.0,6.0,8.0,263.0,5.7,7.6,0.44,2.94,3.04,279.0,1019.9,1.1,5.0
2018-04-06 09:00:00,2018.0,4.0,6.0,9.0,224.0,6.6,8.1,0.45,2.86,3.16,269.0,1020.1,0.8,5.0
2018-04-06 10:00:00,2018.0,4.0,6.0,10.0,226.0,6.7,7.5,0.42,2.94,3.02,259.0,1020.9,0.7,5.0
2018-04-06 11:00:00,2018.0,4.0,6.0,11.0,225.0,6.0,7.0,0.43,2.6,2.88,242.0,1021.1,0.8,5.0
2018-04-06 12:00:00,2018.0,4.0,6.0,12.0,200.0,5.8,7.9,0.36,2.47,2.82,231.0,1020.6,1.3,4.9
2018-04-06 13:00:00,2018.0,4.0,6.0,13.0,197.0,6.2,7.7,0.34,2.47,2.86,204.0,1020.2,2.1,5.0
2018-04-06 14:00:00,2018.0,4.0,6.0,14.0,186.0,7.1,9.2,0.39,2.6,2.82,189.0,1019.1,3.0,5.0
2018-04-06 15:00:00,2018.0,4.0,6.0,15.0,186.0,8.6,10.8,0.51,2.86,2.99,184.0,1017.5,4.0,5.0
2018-04-06 17:00:00,2018.0,4.0,6.0,17.0,166.0,8.8,10.5,0.78,3.85,3.48,151.0,1014.8,1.5,5.0
2018-04-06 23:00:00,2018.0,4.0,6.0,23.0,239.0,2.2,2.9,0.91,5.0,4.18,129.0,1006.0,5.7,5.0
2018-04-07 00:00:00,2018.0,4.0,7.0,0.0,343.0,0.9,1.4,0.78,4.76,4.13,134.0,1005.7,5.5,4.9
2018-04-07 01:00:00,2018.0,4.0,7.0,1.0,348.0,5.1,5.9,0.66,4.55,4.03,150.0,1006.2,4.5,4.9
2018-04-07 02:00:00,2018.0,4.0,7.0,2.0,315.0,4.8,5.8,0.63,4.55,4.12,148.0,1006.3,5.3,4.9
2018-04-07 03:00:00,2018.0,4.0,7.0,3.0,4.0,3.8,4.5,0.53,7.14,3.95,118.0,1005.4,4.7,4.9
2018-04-07 04:00:00,2018.0,4.0,7.0,4.0,44.0,0.7,1.2,0.44,6.25,3.9,109.0,1005.5,4.4,4.9
2018-04-07 05:00:00,2018.0,4.0,7.0,5.0,317.0,2.3,2.7,0.41,6.67,4.09,120.0,1004.9,5.0,4.9
2018-04-07 06:00:00,2018.0,4.0,7.0,6.0,330.0,2.2,2.9,0.38,7.14,4.45,122.0,1004.6,4.9,4.9
2018-04-07 07:00:00,2018.0,4.0,7.0,7.0,344.0,2.1,2.6,0.42,6.67,4.79,110.0,1005.0,4.7,4.9
2018-04-07 08:00:00,2018.0,4.0,7.0,8.0,1.0,1.8,2.0,0.4,6.25,4.75,110.0,1005.3,4.6,5.0
2018-04-07 09:00:00,2018.0,4.0,7.0,9.0,305.0,3.9,4.6,0.41,7.14,4.92,122.0,1005.7,4.5,5.0
2018-04-07 10:00:00,2018.0,4.0,7.0,10.0,287.0,7.7,8.8,0.45,7.14,5.03,120.0,1006.1,3.8,5.0
2018-04-07 11:00:00,2018.0,4.0,7.0,11.0,270.0,6.9,8.2,0.65,2.86,3.32,297.0,1006.8,3.2,5.0
2018-04-07 12:00:00,2018.0,4.0,7.0,12.0,273.0,9.2,10.9,0.7,3.33,3.32,288.0,1007.7,3.6,5.0
2018-04-07 13:00:00,2018.0,4.0,7.0,13.0,269.0,9.5,11.4,0.8,3.57,3.55,286.0,1008.5,3.4,4.9
2018-04-07 14:00:00,2018.0,4.0,7.0,14.0,272.0,9.8,11.9,0.79,3.33,3.5,286.0,1008.3,3.0,4.9
