time,year,month,day,hour,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,power_44008
2018-05-24 05:00:00,2018.0,5.0,24.0,5.0,1.03,7.69,5.85,170.0,1013.3,13.0,8.3,3.0348635849999996
2018-05-24 06:00:00,2018.0,5.0,24.0,6.0,0.94,8.33,5.46,152.0,1013.0,11.5,9.2,2.359158984
2018-05-24 07:00:00,2018.0,5.0,24.0,7.0,0.89,8.33,5.44,152.0,1013.5,10.4,9.9,2.107112736
2018-05-24 08:00:00,2018.0,5.0,24.0,8.0,0.84,5.88,5.21,196.0,1014.1,10.4,10.3,1.7976500639999997
2018-05-24 09:00:00,2018.0,5.0,24.0,9.0,0.81,8.33,5.22,152.0,1015.4,10.3,9.9,1.674747738
2018-05-24 11:00:00,2018.0,5.0,24.0,11.0,0.71,8.33,5.43,163.0,1016.8,10.9,10.1,1.338521607
2018-05-24 12:00:00,2018.0,5.0,24.0,12.0,0.69,6.25,5.46,200.0,1017.5,11.0,10.1,1.2711584339999997
2018-05-24 13:00:00,2018.0,5.0,24.0,13.0,0.65,6.25,5.57,210.0,1018.0,10.6,10.3,1.1507759250000003
2018-05-24 15:00:00,2018.0,5.0,24.0,15.0,0.71,7.14,5.16,174.0,1019.3,10.0,9.8,1.271965284
2018-05-24 17:00:00,2018.0,5.0,24.0,17.0,0.8,7.14,4.82,164.0,1019.6,10.2,8.6,1.5084672000000003
2018-05-24 19:00:00,2018.0,5.0,24.0,19.0,0.78,6.67,4.22,175.0,1020.5,10.3,10.1,1.2554820720000002
2018-05-24 20:00:00,2018.0,5.0,24.0,20.0,0.8,6.67,4.3,168.0,1021.0,10.2,9.7,1.3457280000000003
2018-05-24 21:00:00,2018.0,5.0,24.0,21.0,0.73,7.69,4.56,165.0,1020.0,11.5,10.0,1.1882817359999995
2018-05-24 22:00:00,2018.0,5.0,24.0,22.0,0.69,7.14,4.31,153.0,1019.6,12.2,12.0,1.0034235989999998
2018-05-24 23:00:00,2018.0,5.0,24.0,23.0,0.74,7.69,4.37,135.0,1020.2,12.1,11.5,1.170182868
2018-05-25 00:00:00,2018.0,5.0,25.0,0.0,0.72,7.14,4.51,157.0,1020.5,12.1,11.9,1.1432741759999998
2018-05-25 01:00:00,2018.0,5.0,25.0,1.0,0.67,7.69,4.53,170.0,1021.0,12.2,11.5,0.9943898130000003
2018-05-25 02:00:00,2018.0,5.0,25.0,2.0,0.68,7.69,4.75,145.0,1020.6,12.3,10.8,1.0740396
2018-05-25 03:00:00,2018.0,5.0,25.0,3.0,0.64,8.33,4.62,125.0,1020.4,12.3,9.5,0.9253601280000001
2018-05-25 04:00:00,2018.0,5.0,25.0,4.0,0.65,8.33,4.59,130.0,1019.7,12.2,10.3,0.9483054750000001
2018-05-25 05:00:00,2018.0,5.0,25.0,5.0,0.64,5.56,4.52,196.0,1019.4,12.1,9.9,0.9053306879999999
2018-05-25 06:00:00,2018.0,5.0,25.0,6.0,0.64,5.26,4.34,223.0,1018.8,12.0,10.3,0.869277696
2018-05-25 07:00:00,2018.0,5.0,25.0,7.0,0.63,7.14,4.19,130.0,1018.2,11.9,10.2,0.8132123790000001
2018-05-25 08:00:00,2018.0,5.0,25.0,8.0,0.64,7.69,4.18,122.0,1017.6,12.1,10.1,0.8372305919999999
2018-05-25 09:00:00,2018.0,5.0,25.0,9.0,0.67,9.09,4.04,133.0,1017.5,12.1,10.3,0.8868288840000002
2018-05-25 10:00:00,2018.0,5.0,25.0,10.0,0.69,7.69,3.8,122.0,1017.5,12.4,9.5,0.8846890199999998
2018-05-25 11:00:00,2018.0,5.0,25.0,11.0,0.72,3.45,3.74,137.0,1017.5,12.3,9.5,0.948081024
2018-05-25 12:00:00,2018.0,5.0,25.0,12.0,0.78,7.69,3.98,125.0,1017.0,12.8,9.5,1.1840802480000001
2018-05-25 13:00:00,2018.0,5.0,25.0,13.0,0.78,3.33,3.9,184.0,1016.5,13.1,9.7,1.1602796400000002
2018-05-25 15:00:00,2018.0,5.0,25.0,15.0,0.96,4.35,4.25,200.0,1015.2,13.0,9.9,1.9153151999999998
2018-05-25 17:00:00,2018.0,5.0,25.0,17.0,1.24,4.76,4.5,201.0,1014.0,13.5,10.1,3.3834888000000003
2018-05-25 18:00:00,2018.0,5.0,25.0,18.0,1.2,5.0,4.45,226.0,1013.6,13.5,9.8,3.133512
2018-05-25 19:00:00,2018.0,5.0,25.0,19.0,1.22,5.0,4.43,217.0,1013.2,13.6,9.7,3.2242762679999992
2018-05-25 20:00:00,2018.0,5.0,25.0,20.0,1.16,4.76,4.19,203.0,1012.7,13.8,9.9,2.7570132960000002
2018-05-25 22:00:00,2018.0,5.0,25.0,22.0,1.08,4.35,3.92,223.0,1012.0,13.6,10.8,2.2358488320000003
2018-05-25 23:00:00,2018.0,5.0,25.0,23.0,1.13,4.76,4.12,233.0,1011.9,13.4,10.6,2.5725448919999994
2018-05-26 00:00:00,2018.0,5.0,26.0,0.0,1.16,5.0,4.11,229.0,1011.8,13.6,10.2,2.7043734240000004
2018-05-26 01:00:00,2018.0,5.0,26.0,1.0,1.19,5.26,4.21,250.0,1011.8,13.3,10.1,2.9153109089999996
2018-05-26 02:00:00,2018.0,5.0,26.0,2.0,1.21,5.26,4.37,246.0,1011.4,13.1,10.1,3.128679213
2018-05-26 04:00:00,2018.0,5.0,26.0,4.0,1.18,5.88,4.7,243.0,1011.1,12.8,8.9,3.20015292
2018-05-26 05:00:00,2018.0,5.0,26.0,5.0,1.17,5.56,4.83,251.0,1011.0,12.5,8.7,3.233163843
2018-05-26 06:00:00,2018.0,5.0,26.0,6.0,1.22,5.88,4.88,244.0,1010.6,12.7,8.6,3.5517986879999994
2018-05-26 07:00:00,2018.0,5.0,26.0,7.0,1.29,5.88,4.93,235.0,1010.4,12.6,8.4,4.011762357
2018-05-26 09:00:00,2018.0,5.0,26.0,9.0,1.43,6.25,4.78,241.0,1010.4,12.3,8.2,4.779790157999999
2018-05-26 10:00:00,2018.0,5.0,26.0,10.0,1.48,5.26,4.79,227.0,1010.4,12.5,8.3,5.130595823999999
2018-05-26 12:00:00,2018.0,5.0,26.0,12.0,1.39,6.25,4.66,231.0,1010.5,13.1,9.6,4.402753553999999
2018-05-26 13:00:00,2018.0,5.0,26.0,13.0,1.39,6.25,4.76,234.0,1010.5,12.9,9.6,4.497233243999999
2018-05-26 14:00:00,2018.0,5.0,26.0,14.0,1.46,6.67,4.81,252.0,1010.8,12.5,9.2,5.013715043999999
2018-05-26 22:00:00,2018.0,5.0,26.0,22.0,1.21,5.56,4.82,219.0,1011.0,11.8,8.7,3.450854418
2018-05-26 23:00:00,2018.0,5.0,26.0,23.0,1.12,5.88,4.78,233.0,1011.3,12.4,8.7,2.9320596480000005
2018-05-27 01:00:00,2018.0,5.0,27.0,1.0,1.15,5.56,4.9,227.0,1012.6,12.2,8.8,3.1688422499999995
2018-05-27 02:00:00,2018.0,5.0,27.0,2.0,1.14,5.56,4.91,224.0,1012.7,11.9,8.8,3.1203266039999997
2018-05-27 03:00:00,2018.0,5.0,27.0,3.0,1.09,5.88,5.12,230.0,1013.4,12.0,8.7,2.974622208
2018-05-27 04:00:00,2018.0,5.0,27.0,4.0,1.07,5.88,5.19,225.0,1014.2,12.0,8.7,2.905653159
2018-05-27 05:00:00,2018.0,5.0,27.0,5.0,1.07,6.25,5.35,216.0,1014.2,11.4,8.6,2.9952301349999995
2018-05-27 07:00:00,2018.0,5.0,27.0,7.0,1.09,5.56,5.37,215.0,1014.0,10.4,8.4,3.119867433
2018-05-27 08:00:00,2018.0,5.0,27.0,8.0,1.05,6.25,5.39,212.0,1014.9,9.8,8.4,2.9058702750000003
2018-05-27 09:00:00,2018.0,5.0,27.0,9.0,0.99,5.88,5.28,218.0,1015.7,9.9,8.4,2.530539792
2018-05-27 10:00:00,2018.0,5.0,27.0,10.0,0.99,5.56,5.08,220.0,1016.1,10.7,8.4,2.4346860120000002
2018-05-27 11:00:00,2018.0,5.0,27.0,11.0,1.01,5.26,4.03,223.0,1016.0,10.8,8.4,2.0102804670000003
2018-05-27 12:00:00,2018.0,5.0,27.0,12.0,1.03,5.26,4.0,205.0,1016.5,11.6,8.6,2.0751204
2018-05-27 13:00:00,2018.0,5.0,27.0,13.0,1.11,4.17,4.13,64.0,1017.1,11.6,8.7,2.4883121970000004
2018-05-27 14:00:00,2018.0,5.0,27.0,14.0,1.26,4.76,4.33,61.0,1017.9,11.6,8.8,3.361536612
2018-05-27 15:00:00,2018.0,5.0,27.0,15.0,1.38,4.76,4.49,75.0,1018.0,11.5,9.0,4.181319683999999
2018-05-27 16:00:00,2018.0,5.0,27.0,16.0,1.41,5.56,4.62,75.0,1017.7,11.4,9.0,4.491475758
2018-05-27 17:00:00,2018.0,5.0,27.0,17.0,1.61,5.56,4.89,64.0,1017.7,11.5,9.2,6.198255441
2018-05-27 18:00:00,2018.0,5.0,27.0,18.0,1.51,5.56,4.54,59.0,1017.4,11.4,9.4,5.061958806
2018-05-27 19:00:00,2018.0,5.0,27.0,19.0,1.61,5.88,4.65,45.0,1016.7,11.0,9.8,5.894046585000001
2018-05-27 20:00:00,2018.0,5.0,27.0,20.0,1.81,5.88,4.76,60.0,1016.0,11.4,9.6,7.625581404
2018-05-27 21:00:00,2018.0,5.0,27.0,21.0,1.8,5.88,4.76,68.0,1015.6,11.5,9.7,7.541553599999999
2018-05-28 01:00:00,2018.0,5.0,28.0,1.0,1.71,7.14,5.09,49.0,1014.9,11.9,10.4,7.278114140999999
2018-05-28 02:00:00,2018.0,5.0,28.0,2.0,1.66,7.14,5.1,65.0,1014.4,11.8,10.5,6.872190839999998
2018-05-28 03:00:00,2018.0,5.0,28.0,3.0,1.76,6.67,5.37,64.0,1014.7,11.4,10.6,8.134080768
2018-05-28 04:00:00,2018.0,5.0,28.0,4.0,1.56,6.67,5.12,56.0,1014.5,11.0,10.3,6.092955648000001
2018-05-28 05:00:00,2018.0,5.0,28.0,5.0,1.62,7.14,5.13,60.0,1013.9,10.5,10.2,6.5834911080000005
2018-05-28 06:00:00,2018.0,5.0,28.0,6.0,1.63,6.67,5.12,64.0,1013.8,9.8,10.2,6.652027392
2018-05-28 07:00:00,2018.0,5.0,28.0,7.0,1.74,6.25,5.31,57.0,1013.8,9.4,9.4,7.861435884
2018-05-28 09:00:00,2018.0,5.0,28.0,9.0,1.62,7.14,5.33,66.0,1013.3,9.7,8.3,6.840157428
2018-05-28 10:00:00,2018.0,5.0,28.0,10.0,1.68,7.14,5.58,65.0,1014.2,9.4,8.5,7.701257087999999
2018-05-28 11:00:00,2018.0,5.0,28.0,11.0,1.7,7.14,5.7,75.0,1015.0,9.4,8.8,8.055297
2018-05-28 12:00:00,2018.0,5.0,28.0,12.0,1.61,7.69,5.76,74.0,1015.4,9.5,8.6,7.301012544
2018-05-28 13:00:00,2018.0,5.0,28.0,13.0,1.26,7.69,5.7,65.0,1015.4,9.4,8.6,4.42511748
2018-05-28 14:00:00,2018.0,5.0,28.0,14.0,1.26,7.69,5.65,63.0,1015.6,9.5,8.7,4.386300660000001
2018-05-28 16:00:00,2018.0,5.0,28.0,16.0,1.35,7.14,5.68,75.0,1016.3,9.2,8.9,5.062030200000001
2018-05-28 18:00:00,2018.0,5.0,28.0,18.0,1.39,7.14,5.78,48.0,1016.4,9.2,9.1,5.460926081999999
2018-05-28 19:00:00,2018.0,5.0,28.0,19.0,1.35,7.14,5.67,52.0,1015.9,9.1,8.9,5.053118175000001
2018-05-28 20:00:00,2018.0,5.0,28.0,20.0,1.35,7.14,5.2,72.0,1016.5,9.2,10.2,4.634253000000001
2018-05-28 21:00:00,2018.0,5.0,28.0,21.0,1.42,7.14,5.52,81.0,1016.2,9.2,10.3,5.4428281919999995
2018-05-28 22:00:00,2018.0,5.0,28.0,22.0,1.35,6.67,5.64,73.0,1016.1,9.3,10.3,5.0263821
2018-05-28 23:00:00,2018.0,5.0,28.0,23.0,1.2,7.14,5.66,81.0,1016.4,9.4,10.3,3.9855456
2018-05-29 00:00:00,2018.0,5.0,29.0,0.0,1.19,7.14,5.74,63.0,1016.9,9.4,10.3,3.9747944459999998
2018-05-29 01:00:00,2018.0,5.0,29.0,1.0,1.05,7.14,5.65,63.0,1017.3,9.3,10.4,3.0460421250000005
2018-05-29 03:00:00,2018.0,5.0,29.0,3.0,1.07,7.69,5.79,65.0,1016.6,9.3,10.5,3.241566819
2018-05-29 04:00:00,2018.0,5.0,29.0,4.0,0.97,7.69,5.81,62.0,1016.6,9.3,10.4,2.6731815809999997
2018-05-29 05:00:00,2018.0,5.0,29.0,5.0,1.04,7.69,5.77,63.0,1016.0,9.3,10.4,3.0517668479999998
2018-05-29 07:00:00,2018.0,5.0,29.0,7.0,0.97,7.14,5.51,66.0,1015.9,9.5,10.2,2.535151551
2018-05-29 08:00:00,2018.0,5.0,29.0,8.0,0.99,6.67,5.71,78.0,1015.9,9.7,9.5,2.736625419
2018-05-29 09:00:00,2018.0,5.0,29.0,9.0,1.16,7.69,6.0,82.0,1015.9,10.2,9.3,3.9479904
2018-05-29 10:00:00,2018.0,5.0,29.0,10.0,1.12,8.33,6.32,76.0,1016.0,10.1,9.1,3.876698112000001
2018-05-29 11:00:00,2018.0,5.0,29.0,11.0,1.28,7.69,6.61,78.0,1016.1,10.9,9.2,5.295783936
2018-05-29 12:00:00,2018.0,5.0,29.0,12.0,1.2,7.69,6.44,77.0,1015.7,11.3,9.0,4.5347904
2018-05-29 13:00:00,2018.0,5.0,29.0,13.0,0.98,9.09,6.23,74.0,1015.0,11.6,9.1,2.9258297879999997
2018-05-29 14:00:00,2018.0,5.0,29.0,14.0,0.89,9.09,6.27,63.0,1015.3,11.9,9.6,2.4286023629999995
2018-05-29 15:00:00,2018.0,5.0,29.0,15.0,0.87,9.09,6.41,70.0,1015.2,12.4,10.0,2.372495481
2018-05-29 16:00:00,2018.0,5.0,29.0,16.0,0.94,10.0,6.46,73.0,1015.0,12.5,10.6,2.791239384
2018-05-29 18:00:00,2018.0,5.0,29.0,18.0,0.85,8.33,6.32,74.0,1015.6,11.7,10.2,2.2328718
2018-05-29 19:00:00,2018.0,5.0,29.0,19.0,0.87,9.09,6.27,78.0,1015.7,11.6,9.9,2.320678107
2018-05-29 20:00:00,2018.0,5.0,29.0,20.0,1.04,8.33,6.5,83.0,1015.6,11.8,9.6,3.4378656
2018-05-29 21:00:00,2018.0,5.0,29.0,21.0,0.91,8.33,6.15,89.0,1015.6,10.9,9.6,2.4903865350000003
2018-05-29 22:00:00,2018.0,5.0,29.0,22.0,0.99,7.69,6.34,87.0,1016.0,10.6,9.5,3.038564826
2018-05-29 23:00:00,2018.0,5.0,29.0,23.0,0.9,7.14,6.03,93.0,1016.5,10.4,10.2,2.3884227
2018-05-30 00:00:00,2018.0,5.0,30.0,0.0,0.91,7.69,6.09,80.0,1017.1,10.6,9.6,2.4660900810000004
2018-05-30 01:00:00,2018.0,5.0,30.0,1.0,0.78,8.33,6.02,70.0,1018.0,10.4,9.4,1.7909957520000002
2018-05-30 02:00:00,2018.0,5.0,30.0,2.0,0.77,8.33,6.09,87.0,1018.1,10.0,9.3,1.7656621289999999
2018-05-30 03:00:00,2018.0,5.0,30.0,3.0,0.72,7.69,6.22,92.0,1017.8,9.7,9.4,1.5767550719999999
2018-05-30 04:00:00,2018.0,5.0,30.0,4.0,0.74,8.33,6.0,64.0,1017.9,9.9,9.3,1.6066583999999997
2018-05-30 06:00:00,2018.0,5.0,30.0,6.0,0.82,7.69,6.6,80.0,1018.1,9.5,9.4,2.1701037599999995
2018-05-30 09:00:00,2018.0,5.0,30.0,9.0,0.84,7.14,6.65,126.0,1019.5,9.0,9.4,2.29450536
2018-05-30 10:00:00,2018.0,5.0,30.0,10.0,0.87,9.09,6.84,88.0,1020.2,9.7,9.0,2.5316488440000002
2018-05-30 11:00:00,2018.0,5.0,30.0,11.0,0.81,8.33,6.55,69.0,1020.8,11.0,9.1,2.101455495
2018-05-30 12:00:00,2018.0,5.0,30.0,12.0,0.77,8.33,6.33,96.0,1021.4,11.7,10.0,1.8352448729999997
2018-05-30 13:00:00,2018.0,5.0,30.0,13.0,0.63,8.33,6.23,77.0,1021.2,12.1,10.6,1.2091439430000002
2018-05-30 14:00:00,2018.0,5.0,30.0,14.0,0.7,8.33,6.64,64.0,1021.2,12.7,11.4,1.5910103999999996
2018-05-30 15:00:00,2018.0,5.0,30.0,15.0,0.64,9.09,6.68,51.0,1021.5,12.6,11.6,1.3379665920000001
2018-05-30 17:00:00,2018.0,5.0,30.0,17.0,0.6,9.09,6.51,127.0,1021.4,12.9,12.0,1.1460204
2018-05-30 18:00:00,2018.0,5.0,30.0,18.0,0.64,7.69,6.55,76.0,1021.3,13.0,11.8,1.31192832
2018-05-30 19:00:00,2018.0,5.0,30.0,19.0,0.73,9.09,6.63,94.0,1021.3,13.1,11.5,1.7276991029999995
2018-05-30 20:00:00,2018.0,5.0,30.0,20.0,0.64,8.33,5.95,104.0,1021.1,13.0,11.9,1.19175168
2018-05-30 21:00:00,2018.0,5.0,30.0,21.0,0.7,9.09,6.02,57.0,1020.8,12.9,11.8,1.4424521999999997
2018-05-30 22:00:00,2018.0,5.0,30.0,22.0,0.7,9.09,5.46,73.0,1020.7,12.9,11.6,1.3082705999999997
2018-05-31 00:00:00,2018.0,5.0,31.0,0.0,0.68,7.69,5.46,64.0,1020.6,12.4,11.2,1.234580256
2018-05-31 01:00:00,2018.0,5.0,31.0,1.0,0.65,7.69,5.5,106.0,1021.1,12.1,11.9,1.1363137500000002
2018-05-31 02:00:00,2018.0,5.0,31.0,2.0,0.65,9.09,5.28,84.0,1021.1,12.6,11.9,1.0908612000000002
2018-05-31 03:00:00,2018.0,5.0,31.0,3.0,0.67,9.09,5.55,78.0,1020.8,13.5,12.0,1.218292155
2018-05-31 04:00:00,2018.0,5.0,31.0,4.0,0.63,9.09,5.75,66.0,1020.7,13.7,11.9,1.115983575
2018-05-31 05:00:00,2018.0,5.0,31.0,5.0,0.66,10.0,5.74,75.0,1020.6,13.3,11.9,1.2226682160000002
2018-05-31 06:00:00,2018.0,5.0,31.0,6.0,0.66,10.0,5.54,57.0,1020.2,13.6,11.8,1.180066536
2018-05-31 07:00:00,2018.0,5.0,31.0,7.0,0.69,10.0,5.94,71.0,1019.8,13.0,11.6,1.3829086259999999
2018-05-31 08:00:00,2018.0,5.0,31.0,8.0,0.78,9.09,6.26,75.0,1019.5,12.7,11.4,1.8623975760000002
2018-05-31 09:00:00,2018.0,5.0,31.0,9.0,0.78,9.09,5.84,63.0,1019.9,12.4,10.9,1.7374443840000002
2018-05-31 10:00:00,2018.0,5.0,31.0,10.0,0.84,9.09,6.04,70.0,1020.2,12.7,11.1,2.0840319359999997
2018-05-31 11:00:00,2018.0,5.0,31.0,11.0,0.82,9.09,5.58,64.0,1020.2,12.7,11.3,1.8347240879999995
2018-05-31 12:00:00,2018.0,5.0,31.0,12.0,0.78,7.69,5.49,81.0,1020.1,12.8,11.6,1.6333167240000004
2018-05-31 13:00:00,2018.0,5.0,31.0,13.0,0.81,9.09,5.57,79.0,1020.1,13.2,11.6,1.7870392530000003
2018-05-31 14:00:00,2018.0,5.0,31.0,14.0,0.77,10.0,5.7,63.0,1020.1,13.7,12.2,1.6525901699999999
2018-05-31 15:00:00,2018.0,5.0,31.0,15.0,0.76,8.33,5.66,117.0,1019.9,14.0,12.6,1.598646624
2018-05-31 16:00:00,2018.0,5.0,31.0,16.0,0.68,10.0,5.71,92.0,1019.6,14.2,12.7,1.2911086560000002
2018-05-31 17:00:00,2018.0,5.0,31.0,17.0,0.71,7.69,5.83,101.0,1019.4,14.4,13.0,1.437123567
2018-05-31 18:00:00,2018.0,5.0,31.0,18.0,0.69,9.09,5.8,83.0,1018.9,14.4,13.3,1.3503148199999997
2018-05-31 19:00:00,2018.0,5.0,31.0,19.0,0.66,9.09,5.88,91.0,1018.2,14.6,13.0,1.252489392
2018-05-31 21:00:00,2018.0,5.0,31.0,21.0,0.74,8.33,5.91,145.0,1016.9,14.3,12.7,1.582558524
2018-05-31 22:00:00,2018.0,5.0,31.0,22.0,0.71,6.67,5.51,146.0,1016.5,14.3,12.4,1.3582419989999999
2018-05-31 23:00:00,2018.0,5.0,31.0,23.0,0.79,8.33,5.53,110.0,1016.7,13.9,12.2,1.6876724970000003
2018-06-01 00:00:00,2018.0,6.0,1.0,0.0,0.77,7.69,5.4,109.0,1016.5,14.0,12.1,1.56561174
2018-06-01 01:00:00,2018.0,6.0,1.0,1.0,0.77,7.69,5.32,130.0,1016.3,14.2,12.0,1.542417492
2018-06-01 02:00:00,2018.0,6.0,1.0,2.0,0.79,9.09,5.45,105.0,1016.0,14.3,12.0,1.6632577050000004
2018-06-01 03:00:00,2018.0,6.0,1.0,3.0,0.74,9.09,5.59,73.0,1015.7,14.5,12.3,1.4968700759999998
2018-06-01 04:00:00,2018.0,6.0,1.0,4.0,0.74,9.09,5.55,76.0,1014.9,14.5,12.6,1.4861590199999999
2018-06-01 06:00:00,2018.0,6.0,1.0,6.0,0.68,9.09,5.87,85.0,1014.0,14.3,12.0,1.3272868320000002
2018-06-01 07:00:00,2018.0,6.0,1.0,7.0,0.66,9.09,5.89,108.0,1013.7,14.6,11.7,1.254619476
2018-06-01 08:00:00,2018.0,6.0,1.0,8.0,0.69,9.09,6.14,85.0,1013.0,14.4,11.5,1.4294712059999997
2018-06-01 09:00:00,2018.0,6.0,1.0,9.0,0.74,9.09,6.3,81.0,1012.9,14.5,11.2,1.6869913199999997
2018-06-01 10:00:00,2018.0,6.0,1.0,10.0,0.76,9.09,6.14,85.0,1012.7,14.9,11.7,1.7342208959999998
2018-06-01 11:00:00,2018.0,6.0,1.0,11.0,0.82,8.33,5.84,121.0,1012.3,15.2,11.8,1.9202130239999995
2018-06-01 13:00:00,2018.0,6.0,1.0,13.0,0.87,7.69,5.77,106.0,1012.0,15.6,12.4,2.135616057
2018-06-01 14:00:00,2018.0,6.0,1.0,14.0,0.77,9.09,5.32,106.0,1012.1,15.3,12.5,1.542417492
2018-06-01 15:00:00,2018.0,6.0,1.0,15.0,0.81,6.67,5.58,154.0,1011.5,15.5,12.7,1.7902475820000001
2018-06-01 16:00:00,2018.0,6.0,1.0,16.0,0.84,8.33,5.81,83.0,1011.2,15.7,13.2,2.0046731039999997
2018-06-01 18:00:00,2018.0,6.0,1.0,18.0,0.77,9.09,6.07,102.0,1010.2,16.0,13.5,1.7598635669999998
2018-06-01 19:00:00,2018.0,6.0,1.0,19.0,0.76,10.0,6.12,97.0,1009.5,16.0,13.2,1.728571968
2018-06-01 20:00:00,2018.0,6.0,1.0,20.0,0.78,9.09,6.02,112.0,1009.2,15.7,12.7,1.7909957520000002
2018-06-01 22:00:00,2018.0,6.0,1.0,22.0,0.78,9.09,5.97,95.0,1008.4,15.5,12.5,1.776120372
2018-06-01 23:00:00,2018.0,6.0,1.0,23.0,0.81,10.0,5.91,82.0,1008.2,15.6,12.9,1.8961224390000002
2018-06-02 09:00:00,2018.0,6.0,2.0,9.0,0.8,10.0,6.38,85.0,1005.5,14.3,12.7,1.9966848000000004
2018-06-02 10:00:00,2018.0,6.0,2.0,10.0,0.78,10.81,6.34,63.0,1005.6,13.9,12.4,1.8861981840000002
2018-06-02 11:00:00,2018.0,6.0,2.0,11.0,0.79,10.0,6.05,72.0,1005.6,13.8,11.7,1.846368645
2018-06-02 12:00:00,2018.0,6.0,2.0,12.0,0.89,10.0,6.0,81.0,1005.7,13.6,11.7,2.3240214
2018-06-02 13:00:00,2018.0,6.0,2.0,13.0,0.85,10.81,5.74,69.0,1005.8,13.8,12.0,2.0279563499999997
2018-06-02 14:00:00,2018.0,6.0,2.0,14.0,0.81,11.43,5.57,84.0,1005.7,13.7,12.0,1.7870392530000003
2018-06-02 15:00:00,2018.0,6.0,2.0,15.0,0.74,10.0,5.74,83.0,1005.7,13.9,12.9,1.5370365359999998
2018-06-02 17:00:00,2018.0,6.0,2.0,17.0,0.69,10.81,5.74,80.0,1006.1,13.8,13.3,1.3363460459999998
2018-06-02 18:00:00,2018.0,6.0,2.0,18.0,0.71,10.0,6.26,82.0,1005.8,13.7,13.2,1.5431206739999999
2018-06-02 19:00:00,2018.0,6.0,2.0,19.0,0.67,10.81,6.67,65.0,1006.4,13.5,13.2,1.4641457070000004
2018-06-02 20:00:00,2018.0,6.0,2.0,20.0,0.62,9.09,6.33,95.0,1006.7,13.2,12.8,1.1898602280000001
2018-06-02 21:00:00,2018.0,6.0,2.0,21.0,0.67,10.0,6.84,89.0,1007.2,13.1,12.6,1.5014627640000002
2018-06-02 22:00:00,2018.0,6.0,2.0,22.0,0.61,10.0,6.71,84.0,1008.3,13.7,12.4,1.2209307989999998
2018-06-02 23:00:00,2018.0,6.0,2.0,23.0,0.73,9.09,6.72,107.0,1009.2,13.1,12.0,1.7511520319999996
2018-06-03 00:00:00,2018.0,6.0,3.0,0.0,0.67,7.69,5.01,128.0,1010.1,13.5,12.1,1.0997556210000001
2018-06-03 01:00:00,2018.0,6.0,3.0,1.0,0.81,10.0,3.91,115.0,1011.3,13.1,12.6,1.2544566390000003
2018-06-03 02:00:00,2018.0,6.0,3.0,2.0,0.82,10.0,3.86,92.0,1011.9,12.9,12.7,1.2691818959999996
2018-06-03 03:00:00,2018.0,6.0,3.0,3.0,0.81,9.09,4.05,100.0,1012.1,12.8,12.8,1.2993732450000002
2018-06-03 06:00:00,2018.0,6.0,3.0,6.0,1.25,4.76,4.31,68.0,1013.0,12.1,12.9,3.293109375
2018-06-03 07:00:00,2018.0,6.0,3.0,7.0,1.32,5.26,4.44,73.0,1013.1,11.4,12.8,3.7830291840000005
2018-06-03 08:00:00,2018.0,6.0,3.0,8.0,1.42,5.26,4.33,71.0,1013.6,11.0,12.7,4.269464868
2018-06-03 09:00:00,2018.0,6.0,3.0,9.0,1.4,5.26,4.29,61.0,1014.7,10.8,12.8,4.111707599999999
2018-06-03 10:00:00,2018.0,6.0,3.0,10.0,1.77,5.26,4.88,35.0,1015.7,10.6,13.0,7.476101928000001
2018-06-03 11:00:00,2018.0,6.0,3.0,11.0,1.88,6.25,4.92,46.0,1016.1,10.6,12.8,8.503342272
2018-06-03 12:00:00,2018.0,6.0,3.0,12.0,1.76,6.67,4.98,51.0,1016.8,10.4,12.0,7.543337472000001
2018-06-03 13:00:00,2018.0,6.0,3.0,13.0,1.79,6.67,4.97,49.0,1017.1,10.3,11.5,7.787020352999999
2018-06-03 14:00:00,2018.0,6.0,3.0,14.0,1.7,7.69,5.06,43.0,1017.4,10.2,11.5,7.150842599999999
2018-06-03 15:00:00,2018.0,6.0,3.0,15.0,1.56,7.69,5.09,40.0,1017.3,10.0,12.3,6.057254736000001
2018-06-03 17:00:00,2018.0,6.0,3.0,17.0,1.5,8.33,5.32,34.0,1016.9,10.2,12.9,5.85333
2018-06-03 18:00:00,2018.0,6.0,3.0,18.0,1.44,8.33,5.31,45.0,1016.5,10.1,13.1,5.384289023999999
2018-06-03 19:00:00,2018.0,6.0,3.0,19.0,1.59,8.33,5.37,36.0,1016.2,10.0,12.9,6.638613633
2018-06-03 20:00:00,2018.0,6.0,3.0,20.0,1.7,8.33,5.49,50.0,1016.1,10.2,12.9,7.758522899999999
2018-06-03 21:00:00,2018.0,6.0,3.0,21.0,1.75,8.33,5.48,43.0,1016.2,10.3,12.9,8.206642500000001
2018-06-03 22:00:00,2018.0,6.0,3.0,22.0,1.99,7.69,5.57,31.0,1016.0,10.2,13.0,10.786243173
2018-06-03 23:00:00,2018.0,6.0,3.0,23.0,2.12,7.69,5.58,22.0,1016.2,10.0,12.5,12.263509728
2018-06-04 00:00:00,2018.0,6.0,4.0,0.0,2.11,7.14,5.37,20.0,1016.4,10.5,11.8,11.690902953
