time,year,month,day,hour,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP
2018-05-29 10:00:00,2018.0,5.0,29.0,10.0,50.0,2.0,2.5,1.03,7.69,5.94,77.0,1016.6,15.6,17.0
2018-05-29 11:00:00,2018.0,5.0,29.0,11.0,59.0,2.7,3.0,0.96,7.69,5.9,80.0,1016.4,16.1,17.0
2018-05-29 12:00:00,2018.0,5.0,29.0,12.0,51.0,2.3,2.6,0.88,7.14,5.78,92.0,1017.0,16.1,17.2
2018-05-29 13:00:00,2018.0,5.0,29.0,13.0,62.0,2.2,2.6,0.89,7.14,5.82,115.0,1016.8,16.4,17.2
2018-05-29 14:00:00,2018.0,5.0,29.0,14.0,56.0,1.6,2.1,0.92,7.69,6.04,96.0,1017.2,16.4,17.5
2018-05-29 15:00:00,2018.0,5.0,29.0,15.0,40.0,2.1,2.7,0.95,7.69,5.96,112.0,1017.2,16.6,17.6
2018-05-29 16:00:00,2018.0,5.0,29.0,16.0,106.0,1.4,1.7,0.97,8.33,6.06,87.0,1017.3,16.8,17.8
2018-05-29 18:00:00,2018.0,5.0,29.0,18.0,76.0,0.7,1.1,0.92,7.69,5.79,115.0,1016.8,17.1,18.1
2018-05-29 19:00:00,2018.0,5.0,29.0,19.0,42.0,1.2,1.5,0.91,7.69,5.81,100.0,1016.5,17.2,18.2
2018-05-29 20:00:00,2018.0,5.0,29.0,20.0,51.0,1.3,1.8,0.91,6.67,5.71,92.0,1016.3,17.2,18.6
2018-05-29 21:00:00,2018.0,5.0,29.0,21.0,110.0,1.8,2.2,0.89,7.69,5.79,108.0,1015.9,17.3,18.5
2018-05-29 22:00:00,2018.0,5.0,29.0,22.0,96.0,1.8,2.3,0.88,7.14,5.82,77.0,1016.3,17.1,18.6
2018-05-29 23:00:00,2018.0,5.0,29.0,23.0,109.0,2.1,2.6,0.82,7.69,5.87,91.0,1016.4,17.0,18.7
2018-05-30 00:00:00,2018.0,5.0,30.0,0.0,96.0,2.2,2.6,0.75,7.69,5.82,81.0,1016.6,16.8,18.5
2018-05-30 01:00:00,2018.0,5.0,30.0,1.0,97.0,2.0,2.6,0.82,7.69,6.29,83.0,1017.1,16.7,18.5
2018-05-30 02:00:00,2018.0,5.0,30.0,2.0,124.0,2.5,3.1,0.84,7.14,6.25,97.0,1017.2,16.5,18.2
2018-05-30 03:00:00,2018.0,5.0,30.0,3.0,156.0,1.6,2.4,0.73,7.69,6.25,97.0,1017.2,16.4,18.0
2018-05-30 04:00:00,2018.0,5.0,30.0,4.0,187.0,1.9,2.4,0.85,7.69,6.64,130.0,1017.2,16.3,18.0
2018-05-30 06:00:00,2018.0,5.0,30.0,6.0,162.0,1.2,1.9,0.81,7.69,6.65,116.0,1017.2,16.1,18.1
2018-05-30 09:00:00,2018.0,5.0,30.0,9.0,34.0,3.7,4.3,0.97,7.69,6.66,144.0,1018.0,15.7,17.8
2018-05-30 10:00:00,2018.0,5.0,30.0,10.0,47.0,3.1,3.8,0.93,6.67,6.23,129.0,1018.7,15.8,17.8
2018-05-30 11:00:00,2018.0,5.0,30.0,11.0,44.0,3.9,4.9,0.94,7.14,6.47,116.0,1018.9,16.0,17.9
2018-05-30 12:00:00,2018.0,5.0,30.0,12.0,42.0,4.3,5.2,0.84,7.69,6.44,93.0,1019.1,16.1,17.9
2018-05-30 13:00:00,2018.0,5.0,30.0,13.0,67.0,3.2,3.6,0.89,8.33,6.31,101.0,1019.1,16.4,18.0
2018-05-30 14:00:00,2018.0,5.0,30.0,14.0,78.0,3.4,3.9,0.91,8.33,6.61,85.0,1019.2,16.8,18.2
2018-05-30 15:00:00,2018.0,5.0,30.0,15.0,68.0,3.1,3.6,0.84,9.09,6.76,72.0,1019.5,16.7,18.4
2018-05-30 17:00:00,2018.0,5.0,30.0,17.0,63.0,5.2,6.0,0.86,8.33,6.5,95.0,1019.4,16.8,18.3
2018-05-30 18:00:00,2018.0,5.0,30.0,18.0,70.0,5.8,6.8,0.73,7.69,5.43,114.0,1019.0,16.8,18.1
2018-05-30 19:00:00,2018.0,5.0,30.0,19.0,56.0,5.2,6.3,0.78,8.33,5.25,88.0,1018.4,16.5,18.0
2018-05-30 20:00:00,2018.0,5.0,30.0,20.0,51.0,5.4,6.4,0.85,7.69,5.26,111.0,1017.7,16.2,18.4
2018-05-30 21:00:00,2018.0,5.0,30.0,21.0,44.0,5.5,6.8,0.84,7.69,5.35,117.0,1017.5,16.3,18.4
2018-05-30 22:00:00,2018.0,5.0,30.0,22.0,53.0,6.0,7.2,0.85,8.33,5.35,89.0,1017.3,16.3,18.3
2018-05-31 00:00:00,2018.0,5.0,31.0,0.0,59.0,6.5,7.5,0.91,7.69,4.75,115.0,1017.0,16.6,18.0
2018-05-31 01:00:00,2018.0,5.0,31.0,1.0,61.0,5.6,7.0,0.92,9.09,4.87,77.0,1017.4,16.8,17.9
2018-05-31 02:00:00,2018.0,5.0,31.0,2.0,70.0,5.6,6.6,0.95,8.33,4.91,72.0,1017.5,17.0,17.7
2018-05-31 03:00:00,2018.0,5.0,31.0,3.0,93.0,4.6,5.4,0.91,8.33,4.81,124.0,1017.4,17.2,17.6
2018-05-31 04:00:00,2018.0,5.0,31.0,4.0,100.0,4.2,5.1,0.95,7.69,4.77,135.0,1017.0,17.2,17.4
2018-05-31 05:00:00,2018.0,5.0,31.0,5.0,107.0,4.7,5.3,0.93,7.14,4.84,155.0,1016.4,17.2,17.3
2018-05-31 06:00:00,2018.0,5.0,31.0,6.0,111.0,4.1,4.8,0.92,7.14,4.86,133.0,1016.0,17.2,17.5
2018-05-31 07:00:00,2018.0,5.0,31.0,7.0,118.0,3.8,4.4,0.97,7.14,5.07,145.0,1015.9,17.0,17.6
2018-05-31 08:00:00,2018.0,5.0,31.0,8.0,131.0,4.0,4.7,0.94,7.14,5.07,138.0,1016.1,17.2,17.4
2018-05-31 09:00:00,2018.0,5.0,31.0,9.0,123.0,3.0,3.4,0.86,5.56,4.92,108.0,1016.3,16.9,17.3
2018-05-31 10:00:00,2018.0,5.0,31.0,10.0,154.0,3.2,3.6,0.93,7.14,5.13,130.0,1016.6,16.9,17.3
2018-05-31 11:00:00,2018.0,5.0,31.0,11.0,149.0,2.8,3.2,0.93,5.56,5.08,83.0,1016.5,17.1,17.4
2018-05-31 12:00:00,2018.0,5.0,31.0,12.0,122.0,2.9,3.3,0.94,5.0,5.2,77.0,1016.3,17.0,17.6
2018-05-31 13:00:00,2018.0,5.0,31.0,13.0,140.0,2.1,2.5,0.88,5.88,5.1,74.0,1016.4,17.0,17.8
2018-05-31 14:00:00,2018.0,5.0,31.0,14.0,114.0,2.3,2.7,0.84,5.88,5.3,92.0,1016.3,17.3,18.3
2018-05-31 15:00:00,2018.0,5.0,31.0,15.0,97.0,2.0,2.4,0.86,7.69,5.52,119.0,1016.3,17.5,18.3
2018-05-31 16:00:00,2018.0,5.0,31.0,16.0,117.0,2.8,3.2,0.85,9.09,5.48,102.0,1016.0,17.7,18.6
2018-05-31 17:00:00,2018.0,5.0,31.0,17.0,118.0,2.4,2.8,0.77,6.67,5.58,139.0,1015.7,18.0,18.7
2018-05-31 18:00:00,2018.0,5.0,31.0,18.0,126.0,2.6,3.1,0.81,6.67,5.57,129.0,1015.1,18.1,18.7
2018-05-31 19:00:00,2018.0,5.0,31.0,19.0,115.0,3.1,3.4,0.75,5.88,5.44,113.0,1014.4,18.3,18.7
2018-05-31 21:00:00,2018.0,5.0,31.0,21.0,120.0,4.3,4.8,0.81,7.14,5.64,156.0,1013.7,18.2,18.4
2018-05-31 22:00:00,2018.0,5.0,31.0,22.0,129.0,3.8,4.1,0.79,6.67,5.45,130.0,1013.2,18.1,18.4
2018-05-31 23:00:00,2018.0,5.0,31.0,23.0,142.0,4.1,4.5,0.86,6.67,5.51,128.0,1013.1,18.0,18.5
2018-06-01 00:00:00,2018.0,6.0,1.0,0.0,136.0,3.6,4.0,0.79,6.25,5.57,116.0,1013.1,17.9,18.4
2018-06-01 01:00:00,2018.0,6.0,1.0,1.0,144.0,4.7,5.2,0.84,7.14,5.6,117.0,1013.1,18.0,18.5
2018-06-01 02:00:00,2018.0,6.0,1.0,2.0,155.0,3.9,4.4,0.72,6.67,5.45,136.0,1012.9,18.3,18.2
2018-06-01 03:00:00,2018.0,6.0,1.0,3.0,166.0,4.9,5.9,0.76,7.69,5.53,114.0,1012.4,18.7,18.0
2018-06-01 04:00:00,2018.0,6.0,1.0,4.0,175.0,5.4,5.9,0.78,6.67,5.11,107.0,1012.0,18.8,17.9
2018-06-01 06:00:00,2018.0,6.0,1.0,6.0,191.0,4.9,6.1,0.8,6.25,5.01,124.0,1010.4,18.4,17.7
2018-06-01 07:00:00,2018.0,6.0,1.0,7.0,192.0,4.0,5.0,0.74,6.25,5.1,117.0,1010.3,18.2,17.7
2018-06-01 08:00:00,2018.0,6.0,1.0,8.0,191.0,2.7,3.1,0.73,6.25,5.27,124.0,1010.3,17.9,17.5
2018-06-01 09:00:00,2018.0,6.0,1.0,9.0,183.0,3.3,4.1,0.73,6.25,5.41,114.0,1010.7,18.0,17.4
2018-06-01 10:00:00,2018.0,6.0,1.0,10.0,197.0,2.2,2.4,0.72,7.14,5.1,145.0,1011.0,18.2,17.4
2018-06-01 11:00:00,2018.0,6.0,1.0,11.0,202.0,2.2,2.6,0.74,6.25,5.28,116.0,1011.1,18.0,17.6
2018-06-01 13:00:00,2018.0,6.0,1.0,13.0,198.0,2.9,3.2,0.72,6.25,4.98,113.0,1010.9,18.6,18.3
2018-06-01 14:00:00,2018.0,6.0,1.0,14.0,185.0,3.0,3.4,0.68,6.25,5.08,130.0,1010.7,19.0,18.7
2018-06-01 15:00:00,2018.0,6.0,1.0,15.0,202.0,3.8,4.2,0.69,6.25,5.13,125.0,1010.4,19.0,18.9
2018-06-01 16:00:00,2018.0,6.0,1.0,16.0,208.0,3.2,3.7,0.68,6.67,5.1,120.0,1010.3,19.4,19.3
2018-06-01 18:00:00,2018.0,6.0,1.0,18.0,174.0,3.8,4.3,0.64,6.25,5.09,119.0,1009.5,20.2,20.0
2018-06-01 19:00:00,2018.0,6.0,1.0,19.0,183.0,3.1,3.5,0.66,12.12,5.36,88.0,1009.2,20.5,20.1
2018-06-01 20:00:00,2018.0,6.0,1.0,20.0,150.0,2.1,3.0,0.69,5.88,5.19,100.0,1009.0,20.7,20.7
2018-06-01 22:00:00,2018.0,6.0,1.0,22.0,179.0,4.9,5.7,0.69,11.43,4.89,83.0,1007.8,20.8,20.4
2018-06-01 23:00:00,2018.0,6.0,1.0,23.0,178.0,3.6,4.2,0.7,5.88,4.64,97.0,1007.8,20.4,20.2
2018-06-02 09:00:00,2018.0,6.0,2.0,9.0,185.0,1.6,2.0,0.62,9.09,5.77,111.0,1006.7,19.0,19.1
2018-06-02 10:00:00,2018.0,6.0,2.0,10.0,149.0,2.0,2.3,0.64,6.25,5.75,158.0,1006.9,18.9,19.0
2018-06-02 11:00:00,2018.0,6.0,2.0,11.0,254.0,1.2,1.7,0.64,9.09,5.68,101.0,1007.6,18.8,19.3
2018-06-02 12:00:00,2018.0,6.0,2.0,12.0,187.0,1.2,1.8,0.66,10.0,5.55,121.0,1007.7,18.9,19.4
2018-06-02 13:00:00,2018.0,6.0,2.0,13.0,266.0,0.2,0.8,0.66,10.0,5.65,106.0,1007.7,19.2,19.5
2018-06-02 14:00:00,2018.0,6.0,2.0,14.0,222.0,1.3,2.0,0.65,10.0,5.74,57.0,1008.1,19.8,20.0
2018-06-02 15:00:00,2018.0,6.0,2.0,15.0,285.0,1.1,1.6,0.62,10.0,5.48,85.0,1008.1,20.1,20.6
2018-06-02 17:00:00,2018.0,6.0,2.0,17.0,341.0,4.8,5.6,0.56,9.09,5.8,113.0,1007.7,20.2,20.0
2018-06-02 18:00:00,2018.0,6.0,2.0,18.0,2.0,2.9,3.4,0.63,10.0,6.38,93.0,1007.4,20.2,19.8
2018-06-02 19:00:00,2018.0,6.0,2.0,19.0,18.0,2.4,2.7,0.55,10.0,6.03,77.0,1007.4,20.2,19.9
2018-06-02 20:00:00,2018.0,6.0,2.0,20.0,53.0,2.6,2.9,0.61,10.0,6.4,77.0,1007.3,20.4,20.1
2018-06-02 21:00:00,2018.0,6.0,2.0,21.0,39.0,3.5,4.0,0.59,10.0,5.96,101.0,1007.4,20.2,20.2
2018-06-02 22:00:00,2018.0,6.0,2.0,22.0,62.0,3.3,3.7,0.63,10.0,6.01,104.0,1007.6,20.3,20.1
2018-06-02 23:00:00,2018.0,6.0,2.0,23.0,95.0,3.4,3.8,0.64,7.69,5.98,91.0,1007.6,20.0,20.0
2018-06-03 00:00:00,2018.0,6.0,3.0,0.0,107.0,2.6,2.9,0.66,10.0,6.16,60.0,1007.9,19.7,19.8
2018-06-03 01:00:00,2018.0,6.0,3.0,1.0,79.0,2.3,2.6,0.64,10.0,6.04,71.0,1008.3,19.5,19.6
2018-06-03 02:00:00,2018.0,6.0,3.0,2.0,69.0,2.9,3.4,0.67,10.81,6.38,78.0,1009.3,19.4,19.6
2018-06-03 03:00:00,2018.0,6.0,3.0,3.0,72.0,4.6,5.4,0.64,10.0,6.12,75.0,1008.4,19.2,19.5
2018-06-03 06:00:00,2018.0,6.0,3.0,6.0,62.0,5.7,7.0,0.69,10.81,4.85,101.0,1008.9,18.6,19.4
2018-06-03 07:00:00,2018.0,6.0,3.0,7.0,52.0,6.7,8.2,0.74,10.81,4.68,75.0,1008.5,18.8,19.2
2018-06-03 08:00:00,2018.0,6.0,3.0,8.0,65.0,9.1,10.7,0.8,8.33,4.04,104.0,1008.1,18.7,17.9
2018-06-03 09:00:00,2018.0,6.0,3.0,9.0,76.0,10.3,12.0,1.07,3.7,3.93,66.0,1008.5,18.6,18.0
2018-06-03 10:00:00,2018.0,6.0,3.0,10.0,69.0,11.2,13.5,1.19,3.7,3.94,75.0,1008.9,17.9,17.8
2018-06-03 11:00:00,2018.0,6.0,3.0,11.0,70.0,12.3,14.4,1.45,4.35,4.16,71.0,1009.4,17.5,17.4
2018-06-03 12:00:00,2018.0,6.0,3.0,12.0,68.0,13.8,17.3,1.64,4.76,4.37,71.0,1009.3,17.5,16.5
2018-06-03 13:00:00,2018.0,6.0,3.0,13.0,69.0,13.3,16.6,2.13,5.88,4.82,75.0,1009.9,16.7,16.1
2018-06-03 14:00:00,2018.0,6.0,3.0,14.0,68.0,12.8,15.6,2.36,7.14,5.14,76.0,1010.2,16.4,15.9
2018-06-03 15:00:00,2018.0,6.0,3.0,15.0,64.0,12.6,15.0,2.74,7.14,5.74,83.0,1010.1,15.7,15.5
2018-06-03 17:00:00,2018.0,6.0,3.0,17.0,63.0,11.1,13.5,2.91,8.33,5.99,90.0,1010.2,15.8,15.3
2018-06-03 18:00:00,2018.0,6.0,3.0,18.0,60.0,10.7,13.2,2.91,8.33,6.0,85.0,1009.5,15.5,14.7
2018-06-03 19:00:00,2018.0,6.0,3.0,19.0,65.0,11.7,13.9,2.84,8.33,6.17,89.0,1009.1,15.5,14.9
2018-06-03 20:00:00,2018.0,6.0,3.0,20.0,63.0,11.2,13.1,2.75,8.33,5.89,81.0,1008.6,15.4,14.7
2018-06-03 21:00:00,2018.0,6.0,3.0,21.0,58.0,10.9,12.8,2.82,8.33,5.98,80.0,1008.3,15.5,14.6
2018-06-03 22:00:00,2018.0,6.0,3.0,22.0,47.0,8.6,10.4,2.82,8.33,6.15,72.0,1008.4,15.4,14.6
2018-06-03 23:00:00,2018.0,6.0,3.0,23.0,45.0,8.9,10.6,2.75,8.33,6.18,64.0,1008.0,15.5,14.7
2018-06-04 00:00:00,2018.0,6.0,4.0,0.0,54.0,9.5,12.5,2.68,8.33,6.13,76.0,1007.6,15.6,15.0
2018-06-04 01:00:00,2018.0,6.0,4.0,1.0,62.0,8.7,10.9,2.44,8.33,5.87,68.0,1007.7,15.8,15.0
2018-06-04 02:00:00,2018.0,6.0,4.0,2.0,60.0,8.7,10.3,2.56,8.33,6.08,72.0,1007.1,15.9,15.2
2018-06-04 03:00:00,2018.0,6.0,4.0,3.0,31.0,6.5,7.9,2.81,8.33,6.29,71.0,1007.4,15.7,15.2
2018-06-04 04:00:00,2018.0,6.0,4.0,4.0,15.0,8.5,9.9,2.52,8.33,6.06,75.0,1006.7,15.0,15.1
2018-06-04 05:00:00,2018.0,6.0,4.0,5.0,10.0,8.5,10.1,2.41,8.33,6.0,68.0,1006.0,14.5,15.2
2018-06-04 06:00:00,2018.0,6.0,4.0,6.0,13.0,8.9,10.6,2.51,8.33,6.15,69.0,1005.4,14.4,15.5
2018-06-04 08:00:00,2018.0,6.0,4.0,8.0,337.0,11.1,12.9,2.14,7.69,5.53,72.0,1006.2,13.8,15.3
2018-06-04 09:00:00,2018.0,6.0,4.0,9.0,330.0,11.8,13.6,2.14,7.69,5.28,72.0,1006.8,13.4,14.9
2018-06-04 10:00:00,2018.0,6.0,4.0,10.0,333.0,11.2,13.4,2.19,7.69,5.02,63.0,1007.4,13.3,14.7
2018-06-04 11:00:00,2018.0,6.0,4.0,11.0,335.0,10.2,11.7,2.04,8.33,5.21,65.0,1007.9,13.1,14.3
2018-06-04 12:00:00,2018.0,6.0,4.0,12.0,333.0,9.6,11.3,1.96,7.69,5.15,71.0,1008.5,13.1,14.3
2018-06-04 13:00:00,2018.0,6.0,4.0,13.0,336.0,8.0,9.7,1.95,7.69,5.42,76.0,1008.6,13.6,14.3
2018-06-04 14:00:00,2018.0,6.0,4.0,14.0,329.0,7.3,9.0,1.86,7.69,5.38,81.0,1008.3,14.0,14.1
2018-06-04 15:00:00,2018.0,6.0,4.0,15.0,326.0,7.8,9.2,1.94,7.69,5.78,69.0,1008.1,14.4,13.9
2018-06-04 16:00:00,2018.0,6.0,4.0,16.0,325.0,6.8,8.1,1.91,8.33,5.62,80.0,1008.0,14.7,14.4
2018-06-04 17:00:00,2018.0,6.0,4.0,17.0,320.0,4.7,5.4,1.96,8.33,6.05,75.0,1007.7,15.1,14.3
2018-06-04 18:00:00,2018.0,6.0,4.0,18.0,312.0,4.4,5.2,1.69,8.33,5.88,62.0,1007.4,15.8,14.8
2018-06-04 19:00:00,2018.0,6.0,4.0,19.0,327.0,4.5,5.4,1.63,8.33,6.2,68.0,1007.7,16.3,14.7
2018-06-04 20:00:00,2018.0,6.0,4.0,20.0,315.0,2.9,3.7,1.69,8.33,6.36,70.0,1007.6,16.5,15.1
2018-06-04 21:00:00,2018.0,6.0,4.0,21.0,312.0,3.1,3.5,1.41,7.69,6.08,65.0,1007.4,16.9,15.6
2018-06-05 01:00:00,2018.0,6.0,5.0,1.0,233.0,2.9,3.7,1.33,7.14,6.31,74.0,1008.6,16.2,15.8
2018-06-05 02:00:00,2018.0,6.0,5.0,2.0,249.0,3.5,4.4,1.31,7.69,6.28,75.0,1008.8,16.8,15.8
2018-06-05 03:00:00,2018.0,6.0,5.0,3.0,257.0,4.0,4.6,1.37,7.14,6.52,75.0,1008.7,16.9,15.7
2018-06-05 04:00:00,2018.0,6.0,5.0,4.0,260.0,2.9,3.5,1.25,8.33,6.62,83.0,1008.2,16.6,15.7
2018-06-05 05:00:00,2018.0,6.0,5.0,5.0,282.0,3.0,3.7,1.3,7.14,6.64,83.0,1008.3,16.4,15.7
2018-06-05 06:00:00,2018.0,6.0,5.0,6.0,300.0,4.2,4.7,1.17,9.09,6.68,95.0,1008.3,16.3,15.7
2018-06-05 07:00:00,2018.0,6.0,5.0,7.0,309.0,3.2,3.7,1.21,8.33,6.95,95.0,1008.3,16.3,15.6
2018-06-05 08:00:00,2018.0,6.0,5.0,8.0,263.0,2.3,2.8,1.13,8.33,7.05,76.0,1008.8,15.9,15.6
2018-06-05 10:00:00,2018.0,6.0,5.0,10.0,245.0,3.2,4.2,1.05,7.69,6.88,77.0,1009.8,15.8,15.7
2018-06-05 11:00:00,2018.0,6.0,5.0,11.0,240.0,2.7,3.3,0.96,7.69,6.73,79.0,1009.9,16.1,15.7
2018-06-05 13:00:00,2018.0,6.0,5.0,13.0,220.0,2.8,3.9,1.02,7.14,6.47,87.0,1009.9,16.1,15.4
2018-06-05 14:00:00,2018.0,6.0,5.0,14.0,217.0,3.0,3.5,0.98,10.0,6.49,85.0,1009.7,16.7,15.5
2018-06-05 15:00:00,2018.0,6.0,5.0,15.0,190.0,3.8,4.6,1.05,9.09,7.17,89.0,1008.9,16.9,15.9
2018-06-05 16:00:00,2018.0,6.0,5.0,16.0,213.0,6.3,7.4,0.91,9.09,7.03,79.0,1008.2,17.5,15.8
2018-06-05 17:00:00,2018.0,6.0,5.0,17.0,206.0,7.1,8.2,0.96,7.14,5.59,78.0,1007.3,17.6,15.7
2018-06-05 18:00:00,2018.0,6.0,5.0,18.0,201.0,8.0,9.8,0.92,8.33,4.98,89.0,1006.3,17.6,15.6
2018-06-05 19:00:00,2018.0,6.0,5.0,19.0,207.0,8.6,10.4,1.04,9.09,4.81,79.0,1006.0,17.6,15.4
2018-06-05 20:00:00,2018.0,6.0,5.0,20.0,211.0,8.8,10.1,1.13,8.33,4.67,81.0,1005.5,17.9,15.9
2018-06-05 21:00:00,2018.0,6.0,5.0,21.0,208.0,8.2,9.3,1.16,4.0,4.49,218.0,1005.4,17.7,15.8
2018-06-05 22:00:00,2018.0,6.0,5.0,22.0,208.0,8.1,9.5,1.13,4.17,4.36,225.0,1005.3,17.7,15.9
2018-06-05 23:00:00,2018.0,6.0,5.0,23.0,206.0,8.0,9.4,1.09,4.35,4.31,207.0,1005.6,17.3,15.7
2018-06-06 00:00:00,2018.0,6.0,6.0,0.0,218.0,7.7,9.2,1.05,9.09,4.45,83.0,1005.7,17.4,15.5
2018-06-06 01:00:00,2018.0,6.0,6.0,1.0,217.0,5.7,6.9,0.95,7.69,4.61,75.0,1006.0,17.4,15.4
2018-06-06 02:00:00,2018.0,6.0,6.0,2.0,235.0,7.4,9.1,0.99,8.33,4.49,82.0,1006.5,17.7,15.7
2018-06-06 03:00:00,2018.0,6.0,6.0,3.0,279.0,4.2,5.2,1.06,4.55,4.45,216.0,1007.2,17.6,15.7
2018-06-06 04:00:00,2018.0,6.0,6.0,4.0,356.0,1.1,1.5,0.91,7.69,4.62,105.0,1006.9,17.4,15.7
2018-06-06 05:00:00,2018.0,6.0,6.0,5.0,301.0,2.0,2.4,0.78,8.33,4.95,90.0,1006.8,17.7,15.7
2018-06-06 06:00:00,2018.0,6.0,6.0,6.0,223.0,1.7,2.6,0.75,8.33,4.85,90.0,1006.7,16.2,15.6
2018-06-06 07:00:00,2018.0,6.0,6.0,7.0,296.0,5.4,6.3,0.8,9.09,5.12,86.0,1006.5,17.4,15.5
2018-06-06 08:00:00,2018.0,6.0,6.0,8.0,307.0,4.7,5.4,0.87,9.09,5.78,96.0,1006.8,16.6,15.4
2018-06-06 09:00:00,2018.0,6.0,6.0,9.0,307.0,4.3,5.0,0.83,9.09,5.34,83.0,1007.7,16.3,15.3
2018-06-06 10:00:00,2018.0,6.0,6.0,10.0,332.0,3.7,4.3,0.83,9.09,5.32,93.0,1008.1,16.1,15.2
2018-06-06 11:00:00,2018.0,6.0,6.0,11.0,349.0,3.2,3.7,0.86,7.69,5.12,100.0,1008.7,15.6,15.2
2018-06-06 12:00:00,2018.0,6.0,6.0,12.0,41.0,4.5,5.2,0.81,11.43,5.35,76.0,1009.2,15.3,15.3
2018-06-06 13:00:00,2018.0,6.0,6.0,13.0,48.0,5.6,6.4,0.72,9.09,5.38,84.0,1010.0,15.1,15.4
2018-06-06 14:00:00,2018.0,6.0,6.0,14.0,45.0,6.2,7.4,0.69,11.43,5.11,92.0,1010.5,15.0,15.5
2018-06-06 16:00:00,2018.0,6.0,6.0,16.0,35.0,6.3,7.4,0.74,10.0,4.86,67.0,1011.8,15.0,15.8
2018-06-06 17:00:00,2018.0,6.0,6.0,17.0,28.0,6.9,8.0,0.72,10.0,4.37,82.0,1012.1,14.9,16.0
2018-06-06 18:00:00,2018.0,6.0,6.0,18.0,42.0,6.5,7.6,0.79,10.0,4.45,59.0,1012.4,14.8,16.0
2018-06-06 19:00:00,2018.0,6.0,6.0,19.0,53.0,5.9,6.8,0.79,10.0,4.47,87.0,1012.7,14.9,16.0
2018-06-06 20:00:00,2018.0,6.0,6.0,20.0,51.0,6.4,7.4,0.79,9.09,4.67,86.0,1012.8,15.1,15.9
2018-06-06 21:00:00,2018.0,6.0,6.0,21.0,57.0,4.9,5.5,0.8,10.0,5.02,94.0,1013.7,15.1,16.0
2018-06-06 22:00:00,2018.0,6.0,6.0,22.0,64.0,4.4,5.1,0.8,10.0,5.25,77.0,1014.4,15.0,15.9
2018-06-06 23:00:00,2018.0,6.0,6.0,23.0,68.0,5.1,5.9,0.86,10.0,5.56,79.0,1014.6,15.0,16.0
2018-06-07 00:00:00,2018.0,6.0,7.0,0.0,78.0,4.1,5.0,0.8,10.0,5.44,82.0,1015.3,15.0,15.9
2018-06-07 01:00:00,2018.0,6.0,7.0,1.0,65.0,3.6,4.4,0.84,9.09,5.82,77.0,1016.1,14.9,15.9
2018-06-07 02:00:00,2018.0,6.0,7.0,2.0,70.0,3.5,4.2,0.86,9.09,5.94,71.0,1016.3,14.9,15.8
2018-06-07 03:00:00,2018.0,6.0,7.0,3.0,76.0,3.5,4.2,0.86,9.09,6.03,78.0,1016.3,14.9,15.8
2018-06-07 04:00:00,2018.0,6.0,7.0,4.0,78.0,3.4,4.2,0.83,9.09,5.79,54.0,1016.4,14.8,15.8
2018-06-07 05:00:00,2018.0,6.0,7.0,5.0,64.0,4.1,4.8,0.85,9.09,5.99,64.0,1016.4,14.8,15.8
2018-06-07 06:00:00,2018.0,6.0,7.0,6.0,69.0,3.5,4.1,0.76,9.09,5.5,86.0,1016.3,15.0,15.9
2018-06-07 07:00:00,2018.0,6.0,7.0,7.0,49.0,2.7,3.2,0.73,9.09,5.67,67.0,1016.8,14.8,15.9
2018-06-07 08:00:00,2018.0,6.0,7.0,8.0,16.0,2.9,3.4,0.74,10.0,5.92,77.0,1017.5,14.7,15.9
2018-06-07 09:00:00,2018.0,6.0,7.0,9.0,50.0,3.4,3.9,0.83,10.0,5.94,82.0,1018.3,14.7,15.7
2018-06-07 10:00:00,2018.0,6.0,7.0,10.0,39.0,2.4,2.9,0.82,10.0,5.93,68.0,1018.9,14.7,15.4
2018-06-07 12:00:00,2018.0,6.0,7.0,12.0,32.0,3.5,4.2,0.72,10.0,5.62,66.0,1019.7,15.0,15.2
2018-06-07 13:00:00,2018.0,6.0,7.0,13.0,56.0,4.8,5.4,0.68,10.81,5.46,72.0,1020.1,15.0,15.3
2018-06-07 14:00:00,2018.0,6.0,7.0,14.0,51.0,4.0,4.9,0.7,10.0,5.62,89.0,1020.8,15.2,15.7
2018-06-07 15:00:00,2018.0,6.0,7.0,15.0,54.0,4.4,5.2,0.73,9.09,5.69,72.0,1021.0,15.3,16.1
2018-06-07 16:00:00,2018.0,6.0,7.0,16.0,64.0,3.1,3.6,0.68,10.0,5.57,78.0,1021.2,15.4,16.1
2018-06-07 17:00:00,2018.0,6.0,7.0,17.0,68.0,3.4,3.9,0.61,9.09,4.98,62.0,1020.8,15.4,16.3
2018-06-07 18:00:00,2018.0,6.0,7.0,18.0,61.0,4.0,4.7,0.65,9.09,5.4,83.0,1020.5,15.5,16.4
2018-06-07 19:00:00,2018.0,6.0,7.0,19.0,59.0,3.3,3.9,0.68,9.09,5.37,80.0,1020.3,15.6,16.3
2018-06-07 20:00:00,2018.0,6.0,7.0,20.0,75.0,4.6,5.3,0.67,8.33,5.41,73.0,1019.9,15.6,16.4
2018-06-07 21:00:00,2018.0,6.0,7.0,21.0,93.0,3.5,4.0,0.64,9.09,5.3,77.0,1020.1,15.7,16.5
