time,year,month,day,hour,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP
2018-05-27 01:00:00,2018.0,5.0,27.0,1.0,210.0,3.3,4.0,0.72,5.56,4.63,198.0,1012.0,14.5,13.0,14.4
2018-05-27 02:00:00,2018.0,5.0,27.0,2.0,208.0,4.6,5.3,0.7,5.88,4.77,205.0,1012.2,14.5,12.9,14.5
2018-05-27 03:00:00,2018.0,5.0,27.0,3.0,198.0,3.2,3.7,0.76,5.26,4.85,204.0,1012.4,14.1,12.9,14.1
2018-05-27 04:00:00,2018.0,5.0,27.0,4.0,353.0,4.2,12.7,0.75,5.56,4.86,201.0,1012.7,14.6,12.9,14.6
2018-05-27 05:00:00,2018.0,5.0,27.0,5.0,163.0,3.5,4.0,0.76,5.26,5.09,218.0,1013.6,14.3,12.9,14.3
2018-05-27 07:00:00,2018.0,5.0,27.0,7.0,22.0,6.5,7.3,0.8,5.88,5.1,200.0,1013.5,14.1,12.9,13.5
2018-05-27 08:00:00,2018.0,5.0,27.0,8.0,50.0,6.8,8.0,0.85,5.88,4.95,200.0,1013.8,13.8,12.9,13.7
2018-05-27 09:00:00,2018.0,5.0,27.0,9.0,60.0,7.6,8.9,0.92,5.56,4.18,202.0,1014.3,13.1,12.9,13.1
2018-05-27 10:00:00,2018.0,5.0,27.0,10.0,53.0,7.9,9.3,0.95,5.26,4.12,194.0,1015.2,12.8,13.0,12.8
2018-05-27 11:00:00,2018.0,5.0,27.0,11.0,52.0,7.1,8.7,1.07,4.55,4.26,58.0,1016.5,12.7,12.9,12.7
2018-05-27 12:00:00,2018.0,5.0,27.0,12.0,42.0,10.4,12.3,1.19,4.76,4.24,48.0,1015.9,12.6,12.8,12.6
2018-05-27 13:00:00,2018.0,5.0,27.0,13.0,58.0,8.8,10.3,1.33,4.76,4.26,58.0,1017.6,12.5,12.7,12.5
2018-05-27 14:00:00,2018.0,5.0,27.0,14.0,53.0,9.7,11.3,1.54,5.0,4.62,55.0,1017.5,12.3,12.6,12.3
2018-05-27 15:00:00,2018.0,5.0,27.0,15.0,54.0,10.8,12.7,1.52,5.26,4.47,55.0,1017.1,12.3,12.6,12.3
2018-05-27 16:00:00,2018.0,5.0,27.0,16.0,60.0,11.4,14.4,1.68,5.26,4.47,62.0,1016.5,12.1,12.5,12.1
2018-05-27 17:00:00,2018.0,5.0,27.0,17.0,50.0,11.5,13.3,1.74,5.26,4.61,62.0,1016.7,11.9,12.4,11.9
2018-05-27 18:00:00,2018.0,5.0,27.0,18.0,48.0,11.8,14.5,1.8,5.56,4.63,64.0,1016.8,11.9,12.3,11.8
2018-05-27 19:00:00,2018.0,5.0,27.0,19.0,43.0,12.2,15.0,1.8,5.88,4.6,57.0,1016.4,11.7,12.3,11.6
2018-05-27 20:00:00,2018.0,5.0,27.0,20.0,43.0,13.0,15.6,2.15,5.88,4.9,63.0,1016.1,11.8,12.2,11.7
2018-05-27 21:00:00,2018.0,5.0,27.0,21.0,41.0,12.2,14.8,2.09,5.56,4.93,66.0,1016.0,11.9,12.3,11.6
2018-05-28 01:00:00,2018.0,5.0,28.0,1.0,35.0,11.7,14.7,1.93,6.67,4.92,70.0,1017.5,11.9,12.3,11.6
2018-05-28 02:00:00,2018.0,5.0,28.0,2.0,34.0,10.9,13.8,2.05,5.88,5.06,73.0,1017.9,11.9,12.2,11.6
2018-05-28 03:00:00,2018.0,5.0,28.0,3.0,39.0,9.8,12.3,1.81,5.88,4.95,56.0,1018.2,11.9,12.1,11.7
2018-05-28 04:00:00,2018.0,5.0,28.0,4.0,30.0,9.2,11.2,1.84,6.67,4.93,82.0,1018.4,11.7,12.1,11.6
2018-05-28 05:00:00,2018.0,5.0,28.0,5.0,27.0,9.2,10.8,1.67,6.67,4.78,76.0,1017.7,11.6,12.0,11.4
2018-05-28 06:00:00,2018.0,5.0,28.0,6.0,34.0,8.4,9.8,1.68,6.25,4.81,82.0,1017.5,11.5,11.9,11.4
2018-05-28 07:00:00,2018.0,5.0,28.0,7.0,15.0,7.8,9.3,1.6,6.67,4.83,84.0,1017.4,11.4,11.9,11.3
2018-05-28 09:00:00,2018.0,5.0,28.0,9.0,8.0,7.0,8.3,1.4,6.67,4.83,87.0,1017.5,11.1,11.7,11.0
2018-05-28 10:00:00,2018.0,5.0,28.0,10.0,14.0,7.4,9.0,1.43,5.0,4.97,67.0,1017.6,11.2,11.7,11.0
2018-05-28 11:00:00,2018.0,5.0,28.0,11.0,17.0,6.5,7.7,1.36,7.69,4.81,84.0,1018.4,11.2,11.7,11.0
2018-05-28 12:00:00,2018.0,5.0,28.0,12.0,20.0,4.5,5.1,1.23,6.67,4.81,88.0,1018.8,11.3,11.7,10.9
2018-05-28 13:00:00,2018.0,5.0,28.0,13.0,13.0,4.6,5.5,1.25,7.14,4.94,89.0,1019.0,11.3,11.8,11.0
2018-05-28 14:00:00,2018.0,5.0,28.0,14.0,12.0,3.1,3.5,1.23,6.67,4.92,83.0,1019.2,11.3,11.8,11.2
2018-05-28 16:00:00,2018.0,5.0,28.0,16.0,342.0,3.0,3.5,1.05,6.67,4.96,76.0,1019.5,11.9,12.0,11.2
2018-05-28 18:00:00,2018.0,5.0,28.0,18.0,16.0,1.4,1.7,1.01,6.67,5.14,110.0,1018.3,12.6,12.7,11.6
2018-05-28 19:00:00,2018.0,5.0,28.0,19.0,22.0,0.4,0.9,0.91,7.69,5.28,111.0,1017.9,13.3,13.2,11.8
2018-05-28 20:00:00,2018.0,5.0,28.0,20.0,205.0,0.7,1.3,0.87,7.69,5.46,115.0,1018.0,13.9,13.6,12.1
2018-05-28 21:00:00,2018.0,5.0,28.0,21.0,200.0,4.6,5.3,0.86,7.69,5.66,89.0,1017.6,13.4,13.5,12.0
2018-05-28 22:00:00,2018.0,5.0,28.0,22.0,214.0,3.1,3.9,0.82,7.69,5.88,81.0,1017.9,13.3,12.7,12.2
2018-05-28 23:00:00,2018.0,5.0,28.0,23.0,210.0,3.8,4.4,0.87,7.14,6.22,93.0,1017.8,12.8,13.0,12.2
2018-05-29 00:00:00,2018.0,5.0,29.0,0.0,215.0,3.5,4.1,0.95,7.14,6.19,75.0,1017.8,12.6,12.7,12.1
2018-05-29 01:00:00,2018.0,5.0,29.0,1.0,209.0,3.5,4.1,0.89,7.14,5.95,84.0,1017.8,12.6,12.4,12.1
2018-05-29 03:00:00,2018.0,5.0,29.0,3.0,221.0,5.3,6.1,0.9,6.67,5.73,109.0,1017.1,12.6,12.2,12.3
2018-05-29 04:00:00,2018.0,5.0,29.0,4.0,233.0,5.5,6.3,0.86,7.14,5.19,98.0,1017.3,12.7,12.1,12.3
2018-05-29 05:00:00,2018.0,5.0,29.0,5.0,237.0,4.5,5.3,0.87,5.88,5.23,126.0,1016.9,12.6,12.1,12.3
2018-05-29 07:00:00,2018.0,5.0,29.0,7.0,238.0,3.5,4.3,0.8,7.69,5.2,104.0,1016.3,12.4,12.1,12.4
2018-05-29 08:00:00,2018.0,5.0,29.0,8.0,225.0,3.4,4.1,0.75,7.69,5.25,128.0,1016.0,12.5,12.3,12.5
2018-05-29 09:00:00,2018.0,5.0,29.0,9.0,230.0,3.9,4.5,0.8,6.25,5.4,172.0,1015.8,12.5,12.3,12.5
2018-05-29 10:00:00,2018.0,5.0,29.0,10.0,226.0,3.0,3.6,0.77,6.67,5.19,135.0,1015.9,12.6,12.4,12.6
2018-05-29 11:00:00,2018.0,5.0,29.0,11.0,222.0,3.5,4.0,0.73,7.14,5.26,108.0,1016.0,12.8,12.3,12.8
2018-05-29 12:00:00,2018.0,5.0,29.0,12.0,233.0,3.7,4.4,0.79,6.67,5.48,106.0,1016.1,13.0,12.4,13.0
2018-05-29 13:00:00,2018.0,5.0,29.0,13.0,235.0,3.7,4.2,0.79,7.14,5.5,108.0,1015.9,13.2,12.4,13.2
2018-05-29 14:00:00,2018.0,5.0,29.0,14.0,255.0,3.3,4.1,0.77,6.67,5.49,91.0,1016.2,13.4,12.5,13.4
2018-05-29 15:00:00,2018.0,5.0,29.0,15.0,240.0,2.7,3.1,0.73,6.25,5.41,93.0,1016.0,14.0,12.6,13.8
2018-05-29 16:00:00,2018.0,5.0,29.0,16.0,230.0,3.8,4.4,0.7,6.67,5.46,121.0,1015.9,13.8,12.7,13.6
2018-05-29 18:00:00,2018.0,5.0,29.0,18.0,224.0,4.5,5.2,0.69,8.33,5.66,126.0,1015.6,14.2,13.0,13.9
2018-05-29 19:00:00,2018.0,5.0,29.0,19.0,224.0,3.7,4.2,0.73,8.33,5.66,106.0,1015.7,14.2,13.0,13.9
2018-05-29 20:00:00,2018.0,5.0,29.0,20.0,216.0,3.3,3.7,0.67,9.09,5.4,93.0,1015.5,14.4,13.1,14.1
2018-05-29 21:00:00,2018.0,5.0,29.0,21.0,205.0,2.4,3.1,0.67,8.33,5.72,112.0,1015.7,14.5,13.2,14.1
2018-05-29 22:00:00,2018.0,5.0,29.0,22.0,205.0,3.2,3.6,0.65,9.09,5.74,105.0,1015.9,14.3,13.2,14.3
2018-05-29 23:00:00,2018.0,5.0,29.0,23.0,178.0,2.4,3.2,0.68,8.33,5.96,94.0,1016.6,13.7,13.2,13.7
2018-05-30 00:00:00,2018.0,5.0,30.0,0.0,172.0,2.6,2.9,0.69,9.09,5.99,108.0,1017.2,13.9,13.1,13.9
2018-05-30 01:00:00,2018.0,5.0,30.0,1.0,155.0,1.9,2.1,0.72,7.14,5.95,122.0,1018.0,13.9,13.1,13.9
2018-05-30 02:00:00,2018.0,5.0,30.0,2.0,173.0,1.9,2.3,0.71,9.09,6.44,93.0,1018.2,14.5,13.2,14.5
2018-05-30 03:00:00,2018.0,5.0,30.0,3.0,170.0,1.1,1.5,0.75,8.33,6.4,124.0,1018.2,14.3,13.2,14.3
2018-05-30 04:00:00,2018.0,5.0,30.0,4.0,124.0,1.1,1.5,0.74,7.14,6.47,142.0,1018.3,14.3,13.2,14.3
2018-05-30 06:00:00,2018.0,5.0,30.0,6.0,78.0,1.8,2.1,0.77,8.33,6.5,146.0,1018.4,14.2,13.6,14.2
2018-05-30 09:00:00,2018.0,5.0,30.0,9.0,54.0,2.4,2.9,0.68,7.69,6.17,175.0,1019.7,13.8,13.6,13.8
2018-05-30 10:00:00,2018.0,5.0,30.0,10.0,68.0,1.9,2.8,0.69,8.33,6.33,164.0,1020.6,13.8,13.6,13.8
2018-05-30 11:00:00,2018.0,5.0,30.0,11.0,76.0,2.8,3.3,0.65,7.69,6.31,139.0,1021.0,13.7,13.7,13.7
2018-05-30 12:00:00,2018.0,5.0,30.0,12.0,90.0,2.8,3.4,0.75,7.69,6.56,167.0,1021.3,13.6,13.7,13.6
2018-05-30 13:00:00,2018.0,5.0,30.0,13.0,91.0,1.9,2.8,0.67,7.69,6.41,131.0,1021.7,13.4,13.7,13.4
2018-05-30 14:00:00,2018.0,5.0,30.0,14.0,124.0,5.6,6.5,0.64,10.0,6.69,106.0,1021.7,13.1,13.5,13.1
2018-05-30 15:00:00,2018.0,5.0,30.0,15.0,141.0,4.7,5.7,0.68,7.69,5.41,213.0,1022.0,12.9,13.5,12.9
2018-05-30 17:00:00,2018.0,5.0,30.0,17.0,106.0,2.2,2.7,0.68,8.33,5.32,142.0,1022.1,12.7,14.0,12.7
2018-05-30 18:00:00,2018.0,5.0,30.0,18.0,68.0,2.0,2.7,0.64,8.33,5.33,182.0,1022.1,12.7,14.1,12.7
2018-05-30 19:00:00,2018.0,5.0,30.0,19.0,83.0,2.5,3.0,0.66,7.69,5.54,196.0,1021.5,12.8,14.5,12.8
2018-05-30 20:00:00,2018.0,5.0,30.0,20.0,56.0,0.9,1.3,0.67,7.69,5.66,194.0,1021.3,13.3,14.6,13.3
2018-05-30 21:00:00,2018.0,5.0,30.0,21.0,82.0,2.3,2.8,0.7,8.33,5.96,184.0,1020.9,14.5,14.6,14.5
2018-05-30 22:00:00,2018.0,5.0,30.0,22.0,76.0,2.8,3.2,0.61,9.09,5.91,270.0,1020.4,14.9,14.6,14.9
2018-05-31 00:00:00,2018.0,5.0,31.0,0.0,93.0,2.8,3.2,0.65,7.69,6.03,181.0,1020.6,14.4,13.9,14.3
2018-05-31 01:00:00,2018.0,5.0,31.0,1.0,104.0,3.1,3.5,0.6,8.33,5.68,115.0,1020.6,14.4,13.6,14.1
2018-05-31 02:00:00,2018.0,5.0,31.0,2.0,120.0,3.0,3.6,0.63,7.69,6.08,168.0,1020.6,14.6,13.6,14.2
2018-05-31 03:00:00,2018.0,5.0,31.0,3.0,117.0,2.8,3.4,0.65,7.69,6.23,196.0,1020.6,14.3,13.7,13.9
2018-05-31 04:00:00,2018.0,5.0,31.0,4.0,119.0,2.8,3.3,0.59,8.33,5.85,162.0,1020.2,14.1,13.6,14.1
2018-05-31 05:00:00,2018.0,5.0,31.0,5.0,119.0,3.0,3.3,0.61,8.33,5.97,204.0,1019.8,14.2,13.6,14.1
2018-05-31 06:00:00,2018.0,5.0,31.0,6.0,122.0,3.3,3.7,0.65,7.69,6.07,169.0,1019.4,14.2,13.6,14.0
2018-05-31 07:00:00,2018.0,5.0,31.0,7.0,126.0,2.9,3.3,0.65,7.69,5.94,200.0,1019.4,14.1,13.5,14.0
2018-05-31 08:00:00,2018.0,5.0,31.0,8.0,121.0,3.5,3.9,0.69,7.69,5.89,185.0,1019.2,14.1,13.6,13.9
2018-05-31 09:00:00,2018.0,5.0,31.0,9.0,121.0,4.3,4.9,0.65,7.14,5.67,169.0,1019.1,14.3,13.6,14.0
2018-05-31 10:00:00,2018.0,5.0,31.0,10.0,129.0,4.5,5.4,0.67,7.14,5.81,181.0,1019.4,14.5,13.5,14.1
2018-05-31 11:00:00,2018.0,5.0,31.0,11.0,147.0,4.4,5.0,0.73,7.14,5.68,183.0,1019.3,14.4,13.3,13.6
2018-05-31 12:00:00,2018.0,5.0,31.0,12.0,129.0,4.9,5.6,0.71,9.09,5.44,120.0,1019.2,14.3,13.3,13.7
2018-05-31 13:00:00,2018.0,5.0,31.0,13.0,138.0,4.8,5.6,0.7,7.69,4.97,145.0,1018.9,14.4,13.4,13.9
2018-05-31 14:00:00,2018.0,5.0,31.0,14.0,143.0,4.5,5.3,0.69,7.14,5.01,170.0,1018.8,14.6,13.5,14.2
2018-05-31 15:00:00,2018.0,5.0,31.0,15.0,145.0,4.7,5.8,0.78,9.09,4.95,126.0,1018.7,14.9,13.4,14.4
2018-05-31 16:00:00,2018.0,5.0,31.0,16.0,141.0,5.0,5.6,0.76,7.14,4.73,180.0,1018.3,15.1,13.5,14.4
2018-05-31 17:00:00,2018.0,5.0,31.0,17.0,155.0,5.3,6.3,0.83,6.67,5.04,172.0,1018.0,15.3,13.2,14.6
2018-05-31 18:00:00,2018.0,5.0,31.0,18.0,154.0,5.6,6.3,0.83,7.14,4.79,181.0,1017.6,15.4,13.4,14.6
2018-05-31 19:00:00,2018.0,5.0,31.0,19.0,149.0,5.3,5.8,0.76,7.69,4.59,189.0,1017.2,15.3,13.6,14.6
2018-05-31 21:00:00,2018.0,5.0,31.0,21.0,160.0,6.2,6.9,0.8,7.69,4.56,173.0,1015.6,15.6,13.6,15.0
2018-05-31 22:00:00,2018.0,5.0,31.0,22.0,165.0,5.5,6.1,0.81,8.33,4.61,163.0,1015.6,15.6,13.6,15.1
2018-05-31 23:00:00,2018.0,5.0,31.0,23.0,164.0,5.8,6.5,0.83,6.67,4.59,169.0,1015.1,15.6,13.6,15.1
2018-06-01 00:00:00,2018.0,6.0,1.0,0.0,163.0,5.5,6.1,0.79,8.33,4.48,158.0,1014.7,15.6,13.6,15.3
2018-06-01 01:00:00,2018.0,6.0,1.0,1.0,164.0,4.8,5.6,0.79,8.33,4.67,144.0,1015.0,15.6,13.6,15.3
2018-06-01 02:00:00,2018.0,6.0,1.0,2.0,161.0,4.7,5.3,0.82,7.14,4.8,145.0,1014.5,15.1,13.6,15.0
2018-06-01 03:00:00,2018.0,6.0,1.0,3.0,163.0,4.9,5.4,0.78,7.14,4.76,138.0,1013.9,15.0,13.6,15.0
2018-06-01 04:00:00,2018.0,6.0,1.0,4.0,154.0,3.6,4.2,0.78,8.33,4.99,133.0,1013.5,14.8,13.5,14.8
2018-06-01 06:00:00,2018.0,6.0,1.0,6.0,169.0,3.8,4.4,0.78,7.14,5.04,167.0,1012.7,14.7,13.4,14.7
2018-06-01 07:00:00,2018.0,6.0,1.0,7.0,169.0,4.3,5.1,0.8,5.88,5.07,168.0,1011.9,14.9,13.4,14.9
2018-06-01 08:00:00,2018.0,6.0,1.0,8.0,169.0,3.8,4.4,0.76,7.69,5.22,192.0,1011.3,15.1,13.4,15.1
2018-06-01 09:00:00,2018.0,6.0,1.0,9.0,150.0,3.1,3.4,0.81,7.14,5.2,189.0,1011.4,14.9,13.5,14.9
2018-06-01 10:00:00,2018.0,6.0,1.0,10.0,163.0,4.0,4.4,0.83,7.14,5.21,191.0,1011.3,14.8,13.6,14.8
2018-06-01 11:00:00,2018.0,6.0,1.0,11.0,174.0,4.2,4.8,0.81,8.33,5.25,161.0,1011.2,15.4,13.7,15.4
2018-06-01 13:00:00,2018.0,6.0,1.0,13.0,180.0,3.9,4.4,0.79,7.14,5.36,175.0,1010.8,15.7,13.8,15.7
2018-06-01 14:00:00,2018.0,6.0,1.0,14.0,188.0,3.9,4.5,0.76,7.69,5.31,167.0,1010.9,15.6,13.9,15.6
2018-06-01 15:00:00,2018.0,6.0,1.0,15.0,249.0,1.7,2.8,0.74,7.69,5.43,144.0,1011.0,15.9,13.9,15.9
2018-06-01 16:00:00,2018.0,6.0,1.0,16.0,154.0,2.4,3.2,0.78,8.33,5.6,155.0,1010.3,15.7,14.1,15.7
2018-06-01 18:00:00,2018.0,6.0,1.0,18.0,155.0,3.0,3.7,0.69,7.14,5.38,162.0,1009.1,15.2,14.4,15.2
2018-06-01 19:00:00,2018.0,6.0,1.0,19.0,198.0,2.7,3.2,0.76,7.14,5.8,185.0,1008.8,15.5,14.4,15.5
2018-06-01 20:00:00,2018.0,6.0,1.0,20.0,202.0,1.9,2.3,0.77,7.14,5.8,162.0,1008.4,15.2,14.5,15.2
2018-06-01 22:00:00,2018.0,6.0,1.0,22.0,215.0,2.2,2.8,0.77,7.14,5.92,187.0,1008.2,15.0,14.6,15.0
2018-06-01 23:00:00,2018.0,6.0,1.0,23.0,225.0,2.9,3.3,0.81,6.67,6.07,178.0,1007.6,15.2,14.6,15.2
2018-06-02 09:00:00,2018.0,6.0,2.0,9.0,224.0,2.2,3.0,0.69,9.09,5.94,146.0,1006.0,15.1,14.4,15.1
2018-06-02 10:00:00,2018.0,6.0,2.0,10.0,242.0,1.7,2.4,0.76,10.0,6.3,112.0,1006.1,15.0,14.4,15.0
2018-06-02 11:00:00,2018.0,6.0,2.0,11.0,218.0,1.9,2.4,0.71,10.0,6.44,129.0,1006.1,15.1,14.4,15.1
2018-06-02 12:00:00,2018.0,6.0,2.0,12.0,273.0,2.5,3.1,0.75,10.81,6.4,105.0,1006.6,15.2,14.7,15.2
2018-06-02 13:00:00,2018.0,6.0,2.0,13.0,271.0,0.5,0.9,0.72,7.69,6.42,130.0,1006.5,15.6,15.0,15.6
2018-06-02 14:00:00,2018.0,6.0,2.0,14.0,274.0,1.3,1.7,0.72,9.09,6.4,108.0,1006.8,15.8,15.1,15.8
2018-06-02 15:00:00,2018.0,6.0,2.0,15.0,238.0,1.7,2.3,0.76,11.43,6.72,93.0,1006.9,16.5,15.2,16.5
2018-06-02 17:00:00,2018.0,6.0,2.0,17.0,221.0,2.7,3.6,0.7,10.0,6.35,152.0,1006.9,17.3,16.0,17.3
2018-06-02 18:00:00,2018.0,6.0,2.0,18.0,310.0,2.1,3.0,0.69,10.81,6.52,110.0,1007.7,18.3,17.5,18.3
2018-06-02 19:00:00,2018.0,6.0,2.0,19.0,81.0,2.3,3.3,0.64,11.43,6.45,125.0,1007.3,18.0,17.1,18.0
2018-06-02 20:00:00,2018.0,6.0,2.0,20.0,23.0,4.0,5.2,0.68,11.43,6.44,104.0,1008.0,18.1,16.6,17.7
2018-06-02 21:00:00,2018.0,6.0,2.0,21.0,62.0,2.8,3.4,0.65,10.81,6.42,138.0,1008.3,17.9,15.7,17.6
2018-06-02 22:00:00,2018.0,6.0,2.0,22.0,89.0,5.5,6.8,0.63,11.43,6.09,167.0,1008.8,17.3,15.5,16.9
2018-06-02 23:00:00,2018.0,6.0,2.0,23.0,109.0,4.3,5.1,0.68,10.0,5.72,116.0,1009.8,16.6,15.1,15.9
2018-06-03 00:00:00,2018.0,6.0,3.0,0.0,112.0,5.1,5.9,0.67,10.0,4.92,132.0,1010.3,16.6,14.8,15.5
2018-06-03 01:00:00,2018.0,6.0,3.0,1.0,105.0,8.6,10.4,0.69,10.0,4.54,153.0,1011.0,16.7,14.7,15.3
2018-06-03 02:00:00,2018.0,6.0,3.0,2.0,81.0,6.5,7.6,0.78,10.0,4.27,113.0,1012.6,15.7,14.7,14.6
2018-06-03 03:00:00,2018.0,6.0,3.0,3.0,95.0,7.3,8.8,0.77,10.0,4.3,124.0,1013.4,15.4,14.6,13.7
2018-06-03 06:00:00,2018.0,6.0,3.0,6.0,81.0,7.9,9.0,1.07,4.35,4.08,117.0,1014.5,14.3,14.1,12.5
2018-06-03 07:00:00,2018.0,6.0,3.0,7.0,84.0,7.9,9.8,1.25,4.76,4.3,109.0,1014.9,14.1,14.2,11.8
2018-06-03 08:00:00,2018.0,6.0,3.0,8.0,67.0,7.2,8.6,1.17,5.0,4.32,111.0,1015.8,13.7,13.9,11.7
2018-06-03 09:00:00,2018.0,6.0,3.0,9.0,77.0,9.8,12.1,1.3,5.26,4.36,123.0,1016.0,13.5,13.6,10.8
2018-06-03 10:00:00,2018.0,6.0,3.0,10.0,83.0,8.4,10.2,1.37,5.0,4.33,104.0,1017.0,13.2,13.3,10.8
2018-06-03 11:00:00,2018.0,6.0,3.0,11.0,89.0,8.0,9.4,1.35,5.0,4.36,111.0,1017.7,13.2,13.1,10.6
2018-06-03 12:00:00,2018.0,6.0,3.0,12.0,67.0,10.0,11.8,1.34,5.26,4.45,122.0,1017.4,13.0,13.1,9.6
2018-06-03 13:00:00,2018.0,6.0,3.0,13.0,73.0,10.6,12.5,1.49,5.56,4.41,126.0,1017.1,12.8,13.0,9.5
2018-06-03 14:00:00,2018.0,6.0,3.0,14.0,68.0,11.0,12.7,1.53,5.56,4.5,120.0,1017.4,12.7,13.0,9.9
2018-06-03 15:00:00,2018.0,6.0,3.0,15.0,74.0,11.0,13.2,1.81,5.88,4.81,115.0,1017.2,12.7,13.1,9.8
2018-06-03 17:00:00,2018.0,6.0,3.0,17.0,94.0,10.2,11.9,2.05,5.88,5.13,103.0,1017.4,12.2,13.4,9.6
2018-06-03 18:00:00,2018.0,6.0,3.0,18.0,85.0,10.9,12.6,1.84,6.67,5.1,127.0,1016.4,12.0,13.3,9.5
2018-06-03 19:00:00,2018.0,6.0,3.0,19.0,90.0,10.0,12.3,2.1,7.14,5.12,114.0,1015.9,12.0,13.2,9.6
2018-06-03 20:00:00,2018.0,6.0,3.0,20.0,90.0,10.4,12.2,2.06,6.67,5.15,118.0,1015.7,11.8,13.1,9.4
2018-06-03 21:00:00,2018.0,6.0,3.0,21.0,95.0,11.1,13.2,2.01,6.67,5.05,111.0,1015.4,11.4,13.1,9.3
2018-06-03 22:00:00,2018.0,6.0,3.0,22.0,96.0,11.1,13.7,2.07,5.88,5.01,105.0,1015.3,10.9,13.1,9.1
2018-06-03 23:00:00,2018.0,6.0,3.0,23.0,90.0,10.8,12.9,1.99,6.25,4.95,104.0,1015.5,10.5,12.9,9.0
2018-06-04 00:00:00,2018.0,6.0,4.0,0.0,96.0,10.9,13.4,2.04,6.25,5.14,95.0,1015.4,10.0,12.7,8.7
2018-06-04 01:00:00,2018.0,6.0,4.0,1.0,90.0,11.3,13.8,2.04,6.25,4.99,98.0,1014.8,9.7,12.5,8.7
2018-06-04 02:00:00,2018.0,6.0,4.0,2.0,88.0,10.2,12.0,2.07,6.25,5.2,98.0,1014.8,10.1,12.3,9.3
2018-06-04 03:00:00,2018.0,6.0,4.0,3.0,74.0,10.5,12.3,1.74,5.88,4.98,95.0,1013.9,10.4,12.4,9.9
2018-06-04 04:00:00,2018.0,6.0,4.0,4.0,74.0,10.4,12.1,1.86,6.67,5.04,104.0,1012.7,10.8,12.5,10.4
2018-06-04 05:00:00,2018.0,6.0,4.0,5.0,68.0,10.3,12.5,1.83,6.25,5.08,101.0,1011.7,11.0,12.4,10.6
2018-06-04 06:00:00,2018.0,6.0,4.0,6.0,66.0,10.4,12.7,1.83,6.67,4.98,102.0,1010.5,11.0,12.4,10.8
2018-06-04 08:00:00,2018.0,6.0,4.0,8.0,75.0,11.1,12.9,2.01,6.67,5.03,109.0,1008.8,11.3,12.3,11.2
2018-06-04 09:00:00,2018.0,6.0,4.0,9.0,80.0,10.4,12.9,2.18,6.25,5.22,112.0,1008.4,11.5,12.2,11.4
2018-06-04 10:00:00,2018.0,6.0,4.0,10.0,78.0,10.0,11.4,2.1,7.14,5.17,113.0,1008.2,11.5,12.1,11.4
2018-06-04 11:00:00,2018.0,6.0,4.0,11.0,72.0,9.1,11.4,2.34,6.67,5.42,101.0,1007.6,11.6,12.0,11.5
2018-06-04 12:00:00,2018.0,6.0,4.0,12.0,76.0,9.9,12.0,2.25,7.14,5.36,112.0,1006.7,11.7,11.9,11.7
2018-06-04 13:00:00,2018.0,6.0,4.0,13.0,3.0,7.0,8.6,2.02,6.67,5.16,91.0,1007.1,11.7,11.8,11.7
2018-06-04 14:00:00,2018.0,6.0,4.0,14.0,5.0,10.1,12.3,2.19,6.25,5.41,78.0,1006.5,11.7,11.8,11.7
2018-06-04 15:00:00,2018.0,6.0,4.0,15.0,8.0,11.0,13.2,2.04,7.69,5.2,103.0,1005.9,11.9,11.8,11.8
2018-06-04 16:00:00,2018.0,6.0,4.0,16.0,12.0,10.3,12.4,2.04,7.14,5.29,91.0,1005.4,12.1,11.8,12.1
2018-06-04 17:00:00,2018.0,6.0,4.0,17.0,33.0,10.8,12.9,2.13,6.67,5.18,98.0,1004.2,12.1,12.0,11.7
2018-06-04 18:00:00,2018.0,6.0,4.0,18.0,6.0,10.0,12.2,1.74,6.25,4.87,96.0,1004.7,12.4,12.1,11.8
2018-06-04 19:00:00,2018.0,6.0,4.0,19.0,2.0,9.2,11.0,1.79,7.14,5.07,109.0,1005.1,12.5,12.4,11.6
2018-06-04 20:00:00,2018.0,6.0,4.0,20.0,12.0,7.4,8.6,1.73,6.67,5.03,103.0,1005.1,12.6,12.5,11.7
2018-06-04 21:00:00,2018.0,6.0,4.0,21.0,351.0,5.2,6.0,1.56,6.25,5.13,85.0,1005.4,12.8,12.3,11.9
2018-06-05 01:00:00,2018.0,6.0,5.0,1.0,355.0,4.6,5.4,1.55,7.69,5.84,108.0,1006.6,12.9,12.1,11.8
2018-06-05 02:00:00,2018.0,6.0,5.0,2.0,351.0,5.0,6.0,1.44,6.67,5.62,103.0,1007.0,12.6,12.2,11.6
2018-06-05 03:00:00,2018.0,6.0,5.0,3.0,345.0,3.5,4.4,1.31,7.69,5.59,117.0,1006.6,12.3,12.2,11.3
2018-06-05 04:00:00,2018.0,6.0,5.0,4.0,329.0,1.9,2.9,1.37,7.14,5.6,89.0,1006.7,12.1,12.2,11.3
2018-06-05 05:00:00,2018.0,6.0,5.0,5.0,292.0,0.9,1.9,1.33,7.14,5.78,96.0,1006.6,12.2,12.2,11.4
2018-06-05 06:00:00,2018.0,6.0,5.0,6.0,326.0,4.3,5.2,1.3,7.14,5.93,94.0,1007.2,12.2,12.2,11.6
